Cruise,BODC_stn,Orig_stn,ODV_type,Gear,Latitude[deg+veN],Longitude[deg+veE],W_depth[metres],yyyy-mm-ddThh24:mi:ss[GMT],Site,Bot_depth[metres],Bot_press[db],BODC_bot,Bot_Flag,Rosette_Pos,Firing_Seq,Bot_Ref,ABCRHPP1[ng/l],QV:BODC,ABCRSDP1[ng/l],QV:BODC,ALLOHPP1[ng/l],QV:BODC,ALLOSDP1[ng/l],QV:BODC,ANTHHPP1[ng/l],QV:BODC,ANTHSDP1[ng/l],QV:BODC,ASTAXHP1[ng/l],QV:BODC,ASTAXHSD[ng/l],QV:BODC,BBCAHPP1[ng/l],QV:BODC,BBCASDP1[ng/l],QV:BODC,BECAHPP1[ng/l],QV:BODC,BECASDP1[ng/l],QV:BODC,BUTAHPP1[ng/l],QV:BODC,BUTASDP1[ng/l],QV:BODC,C1C2HPP1[ng/l],QV:BODC,C1C2SDP1[ng/l],QV:BODC,C2MEHPC1[ng/l],QV:BODC,C2MEHPCU[ng/l],QV:BODC,C2MEHPE1[ng/l],QV:BODC,C2MEHUCU[ng/l],QV:BODC,C2MEHUE1[ng/l],QV:BODC,CANXHPP1[ng/l],QV:BODC,CBDVHPP1[ng/l],QV:BODC,CBDVSDP1[ng/l],QV:BODC,CHLBHPP1[ng/l],QV:BODC,CHLBSDP1[ng/l],QV:BODC,CHLC1HP1[ng/l],QV:BODC,CHLC1HSD[ng/l],QV:BODC,CHLCHPP1[ng/l],QV:BODC,CHLCSDP1[ng/l],QV:BODC,CIDAHPP1[ng/l],QV:BODC,CIDASDP1[ng/l],QV:BODC,CIDBHPP1[ng/l],QV:BODC,CIDBSDP1[ng/l],QV:BODC,CLAAHPP1[ng/l],QV:BODC,CLAASDP1[ng/l],QV:BODC,CLAEHPP1[ng/l],QV:BODC,CLAESDP1[ng/l],QV:BODC,CLC2HPP1[ng/l],QV:BODC,CLC2SDP1[ng/l],QV:BODC,CLC3HPP1[ng/l],QV:BODC,CLC3SDP1[ng/l],QV:BODC,CPHLFLP1[mg/m^3],QV:BODC,CPHLHPP1[mg/m^3],QV:BODC,DIADHPP1[ng/l],QV:BODC,DIADSDP1[ng/l],QV:BODC,DIATHPP1[ng/l],QV:BODC,DIATSDP1[ng/l],QV:BODC,DINXHPP1[ng/l],QV:BODC,DINXSDP1[ng/l],QV:BODC,DVCAHPP1[ng/l],QV:BODC,DVCASDP1[ng/l],QV:BODC,DVCBHPP1[ng/l],QV:BODC,DVCBSDP1[ng/l],QV:BODC,FUCSHPP1[ng/l],QV:BODC,FUCXHPP1[ng/l],QV:BODC,FUCXSDP1[ng/l],QV:BODC,GDHPLC01[ng/l],QV:BODC,GDIESDP1[ng/l],QV:BODC,HEXOHPP1[ng/l],QV:BODC,HEXOSDP1[ng/l],QV:BODC,HEXSHPP1[ng/l],QV:BODC,K4HXHPP1[ng/l],QV:BODC,LUTNHPP1[ng/l],QV:BODC,LUTNSDP1[ng/l],QV:BODC,M320HPP1[ng/l],QV:BODC,M335HPP1[ng/l],QV:BODC,MAASHPP1[ng/l],QV:BODC,MASTHPP1[ng/l],QV:BODC,MDCAHPP1[ng/l],QV:BODC,MDVPHPP1[ng/l],QV:BODC,MDVPSDP1[ng/l],QV:BODC,MEPAHPP1[ng/l],QV:BODC,MM2GHPP1[ng/l],QV:BODC,MMMSHPP1[ng/l],QV:BODC,MMMTHPP1[ng/l],QV:BODC,MMSEHPP1[ng/l],QV:BODC,MMYGHPP1[ng/l],QV:BODC,MMYTHPP1[ng/l],QV:BODC,MPALHPP1[ng/l],QV:BODC,MPASHPP1[ng/l],QV:BODC,MPNEHPP1[ng/l],QV:BODC,MPOLHPP1[ng/l],QV:BODC,MPORHPP1[ng/l],QV:BODC,MPSSHPP1[ng/l],QV:BODC,MSHIHPP1[ng/l],QV:BODC,MSMEHPP1[ng/l],QV:BODC,MUSUHPP1[ng/l],QV:BODC,MVACHPP1[ng/l],QV:BODC,MVACSDP1[ng/l],QV:BODC,MVC3HPP1[ng/l],QV:BODC,MZPAHPP1[ng/l],QV:BODC,NEOXHPP1[ng/l],QV:BODC,NEOXSDP1[ng/l],QV:BODC,PBAXHPP1[ng/l],QV:BODC,PBAXSDP1[ng/l],QV:BODC,PBBXHPP1[ng/l],QV:BODC,PBZZHPP1[ng/l],QV:BODC,PERIHPP1[ng/l],QV:BODC,PERISDP1[ng/l],QV:BODC,PRFUHPP1[ng/l],QV:BODC,PRSXHPP1[ng/l],QV:BODC,PRSXSDP1[ng/l],QV:BODC,PTAXHPP1[ng/l],QV:BODC,PTAXSDP1[ng/l],QV:BODC,PTBXHPP1[ng/l],QV:BODC,PTBXSDP1[ng/l],QV:BODC,PTZZHPP1[ng/l],QV:BODC,PYPTHPP1[ng/l],QV:BODC,SDCLHPP1[mg/m^3],QV:BODC,VILXHPP1[ng/l],QV:BODC,VILXSDP1[ng/l],QV:BODC,VINEHPP1[ng/l],QV:BODC,VINESDP1[ng/l],QV:BODC,ZELUHPP1[ng/l],QV:BODC,ZELUSDP1[ng/l],QV:BODC,ZEOXHPP1[ng/l],QV:BODC,ZEOXSDP1[ng/l],QV:BODC
AMT1,1502345,CTD05,b,CTD,37.9106,-19.9905, ,29/09/1995 13:24,-,7.7,7.8,501675,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.91, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,2.94, ,,N,4.37, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0819, ,8.28, ,,N,,N,,N,0, ,,N,41.21, ,,N,,N,,N,,N,7.34, ,,N,,N,,N,7.19, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.6, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,48.57, ,,N
AMT1,1502345,CTD05,b,CTD,37.9106,-19.9905, ,29/09/1995 13:24,-,29.5,29.7,501674,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.07, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.28, ,,N,,N,,N,6.68, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1223, ,12.78, ,,N,,N,,N,0, ,,N,43.26, ,,N,,N,,N,,N,12.33, ,,N,,N,,N,15.26, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,54.83, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,73.37, ,,N
AMT1,1502345,CTD05,b,CTD,37.9106,-19.9905, ,29/09/1995 13:24,-,59.5,60,501673,0, , , ,,N,,N,4.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,16.11, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.28, ,,N,,N,,N,38.01, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1765, ,0, ,,N,,N,,N,0, ,,N,66.38, ,,N,,N,,N,,N,12.62, ,,N,,N,,N,35.18, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,72.96, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,54.94, ,,N
AMT1,1502345,CTD05,b,CTD,37.9106,-19.9905, ,29/09/1995 13:24,-,80.2,80.8,501672,0, , , ,,N,,N,5.9, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,54.56, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,106, ,,N,,N,,N,15.01, ,,N,35.39, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.3109, ,0, ,,N,,N,,N,0, ,,N,165.36, ,,N,,N,,N,,N,22.01, ,,N,,N,,N,99.99, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,53.05, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,9.86, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,73.21, ,,N
AMT1,1502345,CTD05,b,CTD,37.9106,-19.9905, ,29/09/1995 13:24,-,89.8,90.5,501671,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,43.25, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,92.95, ,,N,,N,,N,37.51, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.2682, ,5.32, ,,N,,N,,N,0, ,,N,110.53, ,,N,,N,,N,,N,27.75, ,,N,,N,,N,66.46, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,95.8, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,7.63, ,,N,,N,,N,71.3, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,37.22, ,,N
AMT1,1502346,CTD06,b,CTD,33.5971,-20.8778, ,30/09/1995 13:25,-,6.9,6.9,501681,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0725, ,0, ,,N,,N,,N,0, ,,N,33.63, ,,N,,N,,N,,N,0, ,,N,,N,,N,11.14, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,20.04, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,50.25, ,,N
AMT1,1502346,CTD06,b,CTD,33.5971,-20.8778, ,30/09/1995 13:25,-,49.7,50.1,501518,0, , , ,,N,,N,6.28, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,6.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,9.68, ,,N,4.66, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1067, ,0, ,,N,,N,,N,0, ,,N,28.61, ,,N,,N,,N,,N,14.53, ,,N,,N,,N,22.18, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,62.05, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,64.61, ,,N
AMT1,1502346,CTD06,b,CTD,33.5971,-20.8778, ,30/09/1995 13:25,-,68.9,69.4,501680,0, , , ,,N,,N,7.64, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.6, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.31, ,,N,,N,,N,15.87, ,,N,9.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1925, ,0, ,,N,,N,,N,0, ,,N,50.77, ,,N,,N,,N,,N,21.34, ,,N,,N,,N,48.47, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,113.33, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,54.01, ,,N
AMT1,1502346,CTD06,b,CTD,33.5971,-20.8778, ,30/09/1995 13:25,-,88.7,89.4,501679,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,28.46, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,63.81, ,,N,,N,,N,15, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.3507, ,0, ,,N,,N,,N,0, ,,N,156.97, ,,N,,N,,N,,N,0, ,,N,,N,,N,62.72, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,105.9, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,73.95, ,,N
AMT1,1502346,CTD06,b,CTD,33.5971,-20.8778, ,30/09/1995 13:25,-,109.1,109.9,501517,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,39.47, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,94.72, ,,N,,N,,N,22.59, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.2754, ,4.28, ,,N,,N,,N,0, ,,N,228.36, ,,N,,N,,N,,N,17.2, ,,N,,N,,N,49.91, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,-80.67,M,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,5.99, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,32.93, ,,N
AMT1,1502347,CTD07,b,CTD,27.3734,-21.8312, ,02/10/1995 14:34,-,7.8,7.9,501687,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,58.62, ,,N,,N,,N,0, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0752, ,7.51, ,,N,,N,,N,0, ,,N,45.49, ,,N,,N,,N,,N,0, ,,N,,N,,N,8.28, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,4.28, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,25.17, ,,N
AMT1,1502347,CTD07,b,CTD,27.3734,-21.8312, ,02/10/1995 14:34,-,51,51.3,501686,0, , , ,,N,,N,1.95, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,15.37, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.24, ,,N,,N,,N,34.82, ,,N,13.91, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.2272, ,11.47, ,,N,,N,,N,0, ,,N,99.62, ,,N,,N,,N,,N,20.52, ,,N,,N,,N,46.21, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,71.86, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,3.97, ,,N,,N,3.95, ,,N,,N,,N,88.81, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,97.08, ,,N
AMT1,1502347,CTD07,b,CTD,27.3734,-21.8312, ,02/10/1995 14:34,-,81.2,81.8,501520,0, , , ,,N,,N,3.29, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.6, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,19.04, ,,N,,N,,N,18.56, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1859, ,0, ,,N,,N,,N,0, ,,N,143.59, ,,N,,N,,N,,N,71.98, ,,N,,N,,N,7.95, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,-37.99,M,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,7.51, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N
AMT1,1502347,CTD07,b,CTD,27.3734,-21.8312, ,02/10/1995 14:34,-,100.9,101.6,501685,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,37.65, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,94.71, ,,N,,N,,N,24.04, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.2127, ,4.49, ,,N,,N,,N,0, ,,N,79.4, ,,N,,N,,N,,N,15.88, ,,N,,N,,N,48.37, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,88.87, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,5.2, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,23.17, ,,N
AMT1,1502347,CTD07,b,CTD,27.3734,-21.8312, ,02/10/1995 14:34,-,119.9,120.7,501684,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,27.23, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,62.07, ,,N,,N,,N,14.65, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1322, ,0, ,,N,,N,,N,0, ,,N,66.29, ,,N,,N,,N,,N,13.95, ,,N,,N,,N,29.99, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,28.85, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.65, ,,N
AMT1,1502348,CTD08,b,CTD,23.2831,-21.1634, ,03/10/1995 13:16,-,8.4,8.5,501523,0, , , ,,N,,N,8.78, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.48, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.09, ,0, ,,N,,N,,N,0, ,,N,40.72, ,,N,,N,,N,,N,0, ,,N,,N,,N,7.52, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,26.53, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,82.14, ,,N
AMT1,1502348,CTD08,b,CTD,23.2831,-21.1634, ,03/10/1995 13:16,-,40.7,41,501692,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,6.84, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,10.35, ,,N,,N,,N,9.34, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1519, ,9.99, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,17.04, ,,N,,N,,N,19.5, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,106.3, ,,N
AMT1,1502348,CTD08,b,CTD,23.2831,-21.1634, ,03/10/1995 13:16,-,61.7,62.1,501691,0, , , ,,N,,N,4.89, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,10.78, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,11.52, ,,N,,N,,N,10.59, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1926, ,0, ,,N,,N,,N,0, ,,N,79.72, ,,N,,N,,N,,N,19.2, ,,N,,N,,N,29.58, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,68.29, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,102.26, ,,N
AMT1,1502348,CTD08,b,CTD,23.2831,-21.1634, ,03/10/1995 13:16,-,79.4,79.9,501522,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,37.23, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,112.4, ,,N,,N,,N,50.42, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.3797, ,9.63, ,,N,,N,,N,0, ,,N,181.13, ,,N,,N,,N,,N,18.14, ,,N,,N,,N,81.8, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,97.27, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,8, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,105.44, ,,N
AMT1,1502348,CTD08,b,CTD,23.2831,-21.1634, ,03/10/1995 13:16,-,101.5,102.2,501690,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,67.03, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,113.86, ,,N,,N,,N,64.85, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.3251, ,7.06, ,,N,,N,,N,0, ,,N,194.3, ,,N,,N,,N,,N,25.74, ,,N,,N,,N,48.54, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,22.1, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,5.69, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,36.91, ,,N
AMT1,1502349,CTD09,b,CTD,19.4997,-20.3942, ,04/10/1995 11:23,-,6.3,6.3,501628,0, , , ,,N,,N,3.24, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,72.14, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.52, ,,N,,N,,N,118.52, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.4036, ,61.81, ,,N,,N,,N,0, ,,N,32.1, ,,N,,N,,N,,N,32.06, ,,N,,N,,N,127.42, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,353.53, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,5.87, ,,N,,N,15.78, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,4.12, ,,N
AMT1,1502349,CTD09,b,CTD,19.4997,-20.3942, ,04/10/1995 11:23,-,18.8,18.9,501627,0, , , ,,N,,N,3.1, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,294.98, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,34.78, ,,N,,N,,N,548.5, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.5227, ,220.97, ,,N,,N,,N,0, ,,N,123.56, ,,N,,N,,N,,N,92.87, ,,N,,N,,N,485.46, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1329.97, ,,N,,N,,N,,N,,N,,N,,N,3.77, ,,N,23.25, ,,N,,N,66.36, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,221.91, ,,N
AMT1,1502349,CTD09,b,CTD,19.4997,-20.3942, ,04/10/1995 11:23,-,28.5,28.7,501626,0, , , ,,N,,N,0.54, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,37.74, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.96, ,,N,,N,,N,55.73, ,,N,3.02, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.2107, ,23.21, ,,N,,N,,N,0, ,,N,19.41, ,,N,,N,,N,,N,15.9, ,,N,,N,,N,67.61, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,180.4, ,,N,,N,,N,,N,,N,,N,,N,0.78, ,,N,2.72, ,,N,,N,9.89, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.29, ,,N
AMT1,1502349,CTD09,b,CTD,19.4997,-20.3942, ,04/10/1995 11:23,-,40.1,40.3,501696,0, , , ,,N,,N,10.07, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,214.1, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,167.93, ,,N,,N,,N,425.13, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.297, ,90.52, ,,N,,N,,N,0, ,,N,135.42, ,,N,,N,,N,,N,231.31, ,,N,,N,,N,363.7, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1085.81, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,11.7, ,,N,,N,93.01, ,,N,,N,,N,74.27, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,112.77, ,,N
AMT1,1502349,CTD09,b,CTD,19.4997,-20.3942, ,04/10/1995 11:23,-,48.4,48.7,501524,0, , , ,,N,,N,55.28, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,98.55, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,132.46, ,,N,,N,,N,86.61, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.6512, ,0, ,,N,,N,,N,0, ,,N,84.94, ,,N,,N,,N,,N,158.91, ,,N,,N,,N,166.79, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,518.73, ,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0, ,,N,,N,46.89, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,53.27, ,,N
