scientificname,longitude,latitude,depth,taxonRank,occurrenceStatus,phylum,class,date_time,AphiaID
Tripos pentagonus,150.0318,-52.9123,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-17,841746.0
Tripos pentagonus,150.0323,-52.8305,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-17,841746.0
Tripos pentagonus,150.0392,-52.7483,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-17,841746.0
Tripos pentagonus,150.0465,-49.1057,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-18,841746.0
Tripos pentagonus,150.086,-49.1443,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-18,841746.0
Tripos pentagonus,150.0928,-49.225,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-18,841746.0
Tripos pentagonus,150.1068,-53.575,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-17,841746.0
Tripos pentagonus,150.1092,-49.557,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-18,841746.0
Tripos pentagonus,150.1112,-49.6402,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-18,841746.0
Tripos pentagonus,150.1325,-53.8258,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-17,841746.0
Tripos pentagonus,150.141,-53.9093,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-17,841746.0
Tripos pentagonus,150.144,-53.9897,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-02-17,841746.0
Tripos pentagonus,150.16881,-37.62451,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,841746.0
Tripos pentagonus,151.24081,-34.41815,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,841746.0
Tripos pentagonus,152.5171,-32.77623,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-12,841746.0
Tripos petersenii,150.01,-43.645,2.5,SPECIES,PRESENT,Myzozoa,Dinophyceae,1984-02-14,1455969.0
Tripos platycornis,150.32,-38.65,75.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-12,837461.0
Tripos platycornis,162.05,-42.28,75.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-21,837461.0
Tripos pulchellus,152.13,-42.8,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-16,841751.0
Tripos symmetricus,157.42,-37.35,100.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-10,841767.0
Tripos symmetricus,162.05,-42.28,100.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-21,841767.0
Tripos symmetricus,167.75,-40.88,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-30,841767.0
Tripos symmetricus,169.62,-41.02,100.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-23,841767.0
Tripos symmetricus,169.62,-41.02,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-23,841767.0
Tripos teres,150.32,-38.65,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-12,1381154.0
Tripos teres,150.32,-38.65,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-12,1381154.0
Tripos teres,150.88,-44.08,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-16,1381154.0
Tripos teres,150.88,-44.08,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-16,1381154.0
Tripos teres,152.08,-38.25,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-11,1381154.0
Tripos teres,152.08,-38.25,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-11,1381154.0
Tripos teres,152.13,-42.8,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-16,1381154.0
Tripos teres,152.13,-42.8,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-16,1381154.0
Tripos teres,154.0,-38.17,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-11,1381154.0
Tripos teres,155.53,-37.48,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-10,1381154.0
Tripos teres,155.53,-37.48,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-10,1381154.0
Tripos teres,157.17,-45.88,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-19,1381154.0
Tripos teres,157.42,-37.35,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-10,1381154.0
Tripos teres,157.42,-37.35,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-10,1381154.0
Tripos teres,159.18,-37.05,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-10,1381154.0
Tripos teres,159.18,-37.05,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-10,1381154.0
Tripos teres,159.43,-43.03,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-20,1381154.0
Tripos teres,159.43,-43.03,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-20,1381154.0
Tripos teres,161.12,-36.72,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-09,1381154.0
Tripos teres,161.12,-36.72,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-09,1381154.0
Tripos teres,162.05,-42.28,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-21,1381154.0
Tripos teres,162.8,-44.85,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-21,1381154.0
Tripos teres,162.8,-44.85,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-21,1381154.0
Tripos teres,163.6,-45.2,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-22,1381154.0
Tripos teres,163.0,-36.22,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-09,1381154.0
Tripos teres,163.0,-36.22,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-09,1381154.0
Tripos teres,165.17,-41.17,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-31,1381154.0
Tripos teres,165.17,-41.17,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-31,1381154.0
Tripos teres,165.68,-45.83,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-22,1381154.0
Tripos teres,165.68,-45.83,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-22,1381154.0
Tripos teres,165.83,-37.97,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-01,1381154.0
Tripos teres,166.43,-36.5,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-02,1381154.0
Tripos teres,166.43,-36.5,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-02,1381154.0
Tripos teres,166.83,-35.53,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-02,1381154.0
Tripos teres,166.83,-35.53,150.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-02,1381154.0
Tripos teres,166.83,-35.53,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-02,1381154.0
Tripos teres,167.75,-40.88,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-30,1381154.0
Tripos teres,168.88,-35.12,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-03,1381154.0
Tripos teres,169.62,-41.02,150.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-23,1381154.0
Tripos teres,169.62,-41.02,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-23,1381154.0
Tripos teres,170.38,-34.8,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-03,1381154.0
Tripos teres,170.38,-34.8,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-03,1381154.0
Tripos trichoceros,140.69236,-38.24622,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-01-03,842517.0
Tripos trichoceros,141.06312,-38.4076,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-01-03,842517.0
Tripos trichoceros,152.74635,-32.50435,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-12,842517.0
Tripos trichoceros,153.25113,-31.24462,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-11,842517.0
Tripos trichoceros,153.33286,-30.95855,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-11,842517.0
Tripos trichoceros,153.34152,-30.91971,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-11,842517.0
Tripos trichoceros,153.42172,-30.63338,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-11,842517.0
Tripos trichoceros,165.57,-39.37,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-01,842517.0
Tripos vultur,141.8339,-38.67979,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-01-03,838205.0
Tripos vultur,148.16448,-38.72665,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,838205.0
Tripos vultur,148.56608,-38.61612,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,838205.0
Tripos vultur,148.92417,-38.43982,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-15,838205.0
Tripos vultur,148.93357,-38.5129,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-12-15,838205.0
Tripos vultur,148.96618,-38.50367,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,838205.0
Tripos vultur,149.30288,-38.29003,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-15,838205.0
Tripos vultur,149.36503,-38.38986,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,838205.0
Tripos vultur,149.60005,-38.0614,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-14,838205.0
Tripos vultur,149.62488,-38.16926,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-12-15,838205.0
Tripos vultur,149.64636,-38.14795,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,838205.0
Tripos vultur,150.45237,-37.03543,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-12-15,838205.0
Tripos vultur,150.46139,-37.00917,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,838205.0
Tripos vultur,150.57146,-36.6873,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-14,838205.0
Tripos vultur,150.68061,-36.36533,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,838205.0
Tripos vultur,150.72688,-36.23227,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-12-31,838205.0
Tripos vultur,150.78886,-36.04326,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,838205.0
Tripos vultur,150.89623,-35.7211,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,838205.0
Tripos vultur,151.10839,-35.07649,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,838205.0
Tripos vultur,151.14405,-34.94163,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-12-31,838205.0
Tripos vultur,151.17963,-34.75014,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-02-16,838205.0
Tripos vultur,151.18002,-34.74824,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,838205.0
Tripos vultur,151.24081,-34.41815,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,838205.0
Tripos vultur,151.24498,-34.42064,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-02-16,838205.0
Tripos vultur,151.30111,-34.08803,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-13,838205.0
Tripos vultur,151.30982,-34.0911,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-02-16,838205.0
Tripos vultur,152.05437,-33.31873,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-12,838205.0
Tripos vultur,152.28645,-33.04769,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-12,838205.0
Tripos vultur,152.5171,-32.77623,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-12,838205.0
Tripos vultur,152.74635,-32.50435,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-12,838205.0
Tripos vultur,153.1533,-31.60869,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-12,838205.0
Tripos vultur,153.24339,-31.28365,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-11,838205.0
Tripos vultur,153.25312,-31.23749,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2009-12-12,838205.0
Tripos vultur,153.33286,-30.95855,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-11,838205.0
Tripos vultur,153.42172,-30.63338,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2011-12-11,838205.0
Tripos vultur,153.4313,-30.59474,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-11,838205.0
Tripos vultur,153.52049,-30.26971,5.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,2010-01-11,838205.0
Warnowia atra,152.08,-38.25,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-11,233130.0
Warnowia atra,154.0,-38.17,100.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-11,233130.0
Warnowia atra,162.8,-44.85,0.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-21,233130.0
Warnowia atra,165.57,-39.37,75.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-01,233130.0
Warnowia atra,165.68,-45.83,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-22,233130.0
Warnowia atra,167.75,-40.88,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-30,233130.0
Warnowia atra,167.75,-40.88,50.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-01-30,233130.0
Warnowia atra,171.92,-34.43,25.0,SPECIES,PRESENT,Myzozoa,Dinophyceae,1961-02-03,233130.0
Actinoptychus senarius,171.8,-49.15,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-19,148948.0
Amphiprora gigantea,75.0,-64.5,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,160516.0
Amphora proteus,159.18,-37.05,150.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1961-02-10,149202.0
Asterionellopsis glacialis,-72.46,-34.63,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-10,149139.0
Asterionellopsis glacialis,-73.36,-33.93,15.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-07,149139.0
Asterionellopsis glacialis,-73.36,-33.93,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-07,149139.0
Asterionellopsis glacialis,-73.36,-33.93,35.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-07,149139.0
Asterionellopsis glacialis,-73.36,-33.93,45.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-07,149139.0
Asterionellopsis glacialis,-73.37,-34.0,15.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-06,149139.0
Asterionellopsis glacialis,-73.37,-34.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-06,149139.0
Asterionellopsis glacialis,-73.37,-34.0,35.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-06,149139.0
Asterionellopsis glacialis,-73.37,-34.0,45.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2004-12-06,149139.0
Asterionellopsis glacialis,166.98617,-74.75033,70.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-12,149139.0
Asterolampra marylandica,-14.98333,-62.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-20,248070.0
Asteromphalus brookei,162.0,-62.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1946-12-29,418467.0
Asteromphalus challengerensis,174.4667,-55.5667,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-21,632537.0
Asteromphalus challengerensis,174.7167,-56.3167,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-21,632537.0
Asteromphalus challengerensis,175.2833,-58.1667,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-22,632537.0
Asteromphalus challengerensis,176.2667,-60.35,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-23,632537.0
Asteromphalus challengerensis,176.6667,-61.3667,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-23,632537.0
Asteromphalus challengerensis,176.9333,-61.6333,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-23,632537.0
Asteromphalus challengerensis,177.35,-62.45,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-24,632537.0
Asteromphalus challengerensis,177.9,-61.9,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-24,632537.0
Asteromphalus challengerensis,178.75,-64.3,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-24,632537.0
Asteromphalus challengerensis,179.7167,-66.65,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-25,632537.0
Asteromphalus challengerensis,179.0,-65.4,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-25,632537.0
Asteromphalus elegans,148.8,-59.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-02,464442.0
Asteromphalus elegans,148.8,-59.9,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-05,464442.0
Asteromphalus elegans,149.3,-61.2,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-04,464442.0
Asteromphalus flabellatus,166.43,-36.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1961-02-02,162255.0
Asteromphalus heptactis,-173.8,-66.9,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-27,162258.0
Asteromphalus heptactis,-174.9,-68.7,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,162258.0
Asteromphalus heptactis,-174.9,-68.7,15.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,162258.0
Asteromphalus heptactis,-174.9,-68.7,152.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,162258.0
Asteromphalus heptactis,-174.9,-68.7,275.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,162258.0
Asteromphalus heptactis,-174.9,-68.7,30.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,162258.0
Asteromphalus heptactis,-174.9,-68.7,60.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,162258.0
Asteromphalus heptactis,-174.9,-68.7,95.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,162258.0
Asteromphalus heptactis,-49.538,-62.035,5.9,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2011-01-06,162258.0
Asteromphalus heptactis,-60.645,-60.232,5.9,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2011-01-03,162258.0
Asteromphalus heptactis,121.8,-63.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-02-07,162258.0
Asteromphalus heptactis,137.3,-61.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-20,162258.0
Asteromphalus heptactis,140.0,-61.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-18,162258.0
Asteromphalus heptactis,141.6,-65.7,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-22,162258.0
Asteromphalus heptactis,148.8,-59.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-02,162258.0
Asteromphalus heptactis,148.8,-59.9,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-05,162258.0
Asteromphalus heptactis,148.8,-59.9,300.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-05,162258.0
Asteromphalus heptactis,149.3,-61.2,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-04,162258.0
Asteromphalus heptactis,150.4,-59.2,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-01,162258.0
Asteromphalus heptactis,150.6,-60.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-03,162258.0
Asteromphalus heptactis,152.0,-59.3,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1946-12-31,162258.0
Asteromphalus heptactis,156.2,-61.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1946-12-30,162258.0
Asteromphalus heptactis,158.2,-61.8,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1946-12-30,162258.0
Asteromphalus heptactis,159.2,-62.2,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1946-12-30,162258.0
Asteromphalus heptactis,162.3,-62.2,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1946-12-28,162258.0
Asteromphalus heptactis,162.0,-62.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1946-12-29,162258.0
Asteromphalus heptactis,169.4667,-76.5833,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-29,162258.0
Asteromphalus heptactis,171.65,-76.25,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-29,162258.0
Asteromphalus heptactis,173.4333,-75.9167,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-29,162258.0
Asteromphalus heptactis,173.5167,-54.2833,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-21,162258.0
Asteromphalus heptactis,175.5333,-58.7833,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-22,162258.0
Asteromphalus heptactis,176.1,-65.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-25,162258.0
Asteromphalus heptactis,176.5,-60.7833,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-23,162258.0
Asteromphalus heptactis,177.6333,-62.9833,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-24,162258.0
Asteromphalus heptactis,178.4333,-74.1167,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-28,162258.0
Asteromphalus heptactis,179.7167,-66.65,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-25,162258.0
Asteromphalus heptactis,180.0,-67.1667,1.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1957-12-25,162258.0
Asteromphalus heptactis,29.7,-60.7,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-02-21,162258.0
Asteromphalus heptactis,58.33333,-66.65,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-27,162258.0
Asteromphalus heptactis,60.0,-60.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-20,162258.0
Asteromphalus heptactis,60.0,-61.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-20,162258.0
Asteromphalus heptactis,64.93333,-60.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-21,162258.0
Asteromphalus heptactis,65.0,-61.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-21,162258.0
Asteromphalus heptactis,65.0,-63.98333,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-23,162258.0
Asteromphalus heptactis,65.0,-63.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-22,162258.0
Asteromphalus heptactis,65.0,-63.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-22,162258.0
Asteromphalus heptactis,65.0,-64.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-23,162258.0
Asteromphalus heptactis,70.0,-65.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-27,162258.0
Asteromphalus heptactis,70.0,-67.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,162258.0
Asteromphalus heptactis,75.0,-63.63334,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1987-12-23,162258.0
Asteromphalus heptactis,75.0,-64.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,162258.0
Asteromphalus heptactis,75.0,-64.5,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,162258.0
Asteromphalus heptactis,75.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,162258.0
Asteromphalus heptactis,75.0,-66.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,162258.0
Asteromphalus heptactis,75.0,-68.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-25,162258.0
Asteromphalus heptactis,75.0,-68.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,162258.0
Asteromphalus heptactis,75.0,-69.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-13,162258.0
Asteromphalus heptactis,80.0,-63.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,162258.0
Asteromphalus heptactis,82.3,-63.9,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-02-03,162258.0
Asteromphalus hookeri,-178.9085,-69.42833,5.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-29,162259.0
Asteromphalus hookeri,-178.9085,-69.42833,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-29,162259.0
Asteromphalus hookeri,-178.9085,-69.42833,70.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-29,162259.0
Asteromphalus hookeri,110.0075,-50.3065,5.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2009-01-03,162259.0
Asteromphalus hookeri,114.2711,-61.8066,5.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2009-12-13,162259.0
Asteromphalus hookeri,114.5713,-61.7175,5.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2009-12-13,162259.0
Asteromphalus hookeri,114.721,-61.6751,5.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2009-12-13,162259.0
Asteromphalus hookeri,115.32,-61.5057,5.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2009-12-13,162259.0
