class,longitude,latitude
Cyanophyceae,170.1,-65.17
Cyanophyceae,170.1,-65.17
Cyanophyceae,170.1,-65.17
Cyanophyceae,170.1,-65.17
Cyanophyceae,170.1,-65.17
Cyanophyceae,170.1,-65.17
Cyanophyceae,170,-58.5
Cyanophyceae,170,-58.5
Cyanophyceae,170,-58.5
Cyanophyceae,170,-58.5
Cyanophyceae,170,-58.5
Cyanophyceae,170,-58.5
Cyanophyceae,170,-58.5
Cyanophyceae,170,-58.5
Cyanophyceae,171.75,-55.67
Cyanophyceae,171.75,-55.67
Cyanophyceae,171.75,-55.67
Cyanophyceae,171.75,-55.67
Cyanophyceae,171.75,-55.67
Cyanophyceae,171.75,-55.67
Cyanophyceae,171.75,-55.67
Cyanophyceae,171.75,-55.67
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-52.97
Cyanophyceae,174.73,-53.03
Cyanophyceae,174.73,-53.03
