station,sampno,btlnbr,ctd_type,date,time,latitude,longitude,pressure,depth,temperature,salinity,CTDSAL2_UP,oxygen,CTDOXY2_UP,CTDFLUOR_UP,CTDTRANS_UP,par,CTDSPAR_UP,diss_iron,diss_iron_stdev,chl_a,chlorophyll_a_fluor_stdev,phaeopigments,Salinity_Measured,Oxygen_Measured,fvfm,fvfm_stdev,tot_phosp,tot_phosp_stdev,Grazing,FLASH,nitrate,nitrite,phosphate,silicate,d18O,d2H,fsim,fmet,fCDW,diss_inorg_carbon,diss_inorg_carbon_stdev,sDIC,sDIC STDEV,sDIC_Friis,sDIC_Friis STDEV,total_alkalinity,total_alkalinity_stdev,sTA *salinity adj. total alkilinity,sTA STDEV,sTA_Friis,sTA_Friis STDEV,sDIC_Brown
043_01,1186,2,Conv,20141106,1552,-62.0733,-68.3203,153.006,151.482,0.8826,34.0627,,6.87912,6.90054,-0.0028,98.4159,1.00E-12,1.05E+03,,,0.01,0,0.01,,,,,,,,,31.2,0.01,2.118,34.02,,,,,,,,,,,,,,,,,,
043_01,1187,1,Conv,20141106,1552,-62.0733,-68.3203,152.146,150.631,0.8822,34.0625,,6.87785,6.90418,-0.0103,98.3992,1.00E-12,1.04E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1253,24,Conv,20141108,427,-65.0573,-75.8043,2.289,2.266,-1.5679,33.7879,,8.18869,8.20641,1.1199,95.9545,1.00E-12,1.51E+01,,,0.45,0.03,0.06,,,0.486666667,0.026764404,0.07,0,,,28.08,0.191,1.823,32.43,,,,,,,,,,,,,,,,,,
044_01,1254,23,Conv,20141108,426,-65.0573,-75.8043,10.225,10.124,-1.6323,33.8034,,8.18641,8.19674,1.2052,95.9864,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1255,22,Conv,20141108,426,-65.0573,-75.8043,10.361,10.26,-1.6278,33.8024,,8.18763,8.20694,1.2353,95.9472,1.00E-12,1.54E+01,,,0.42,0.03,0.07,,,0.510666667,0.021385353,0.07,0,,,28.15,0.185,1.842,32.58,,,,,,,,,,,,,,,,,,
044_01,1256,21,Conv,20141108,426,-65.0573,-75.8043,10.413,10.31,-1.6248,33.8022,,8.18821,8.20776,1.2298,95.9524,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1257,20,Conv,20141108,426,-65.0573,-75.8043,10.066,9.967,-1.6211,33.8011,,8.19293,8.20085,1.1267,95.9571,1.00E-12,1.53E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1258,19,Conv,20141108,426,-65.0573,-75.8043,10.956,10.849,-1.6389,33.8052,,8.18022,8.19212,1.3208,95.9336,1.00E-12,1.55E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1259,18,Conv,20141108,426,-65.0573,-75.8043,10.104,10.005,-1.6272,33.8024,,8.19095,8.19282,1.1954,95.9551,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1260,17,Conv,20141108,426,-65.0573,-75.8043,10.117,10.017,-1.6267,33.8025,,8.18694,8.19815,1.2187,95.9509,1.00E-12,1.54E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1261,16,Conv,20141108,426,-65.0573,-75.8043,10.575,10.471,-1.63,33.8029,,8.18675,8.20067,1.3804,95.9864,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1262,15,Conv,20141108,425,-65.0573,-75.8043,25.294,25.045,-1.6331,33.8187,,8.16464,8.18294,1.1892,96.1581,1.00E-12,1.57E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1263,14,Conv,20141108,425,-65.0573,-75.8043,24.673,24.43,-1.6329,33.8187,,8.16932,8.17719,1.1983,96.1857,1.00E-12,1.53E+01,,,0.38,0,0.07,,,0.5095,0.003535534,0.07,0,,,28.26,0.187,1.894,32.79,,,,,,,,,,,,,,,,,,
044_01,1264,13,Conv,20141108,423,-65.0573,-75.8043,50.059,49.562,-1.6123,33.8386,,8.12718,8.1569,0.9939,96.8006,1.00E-12,1.70E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1265,12,Conv,20141108,423,-65.0573,-75.8043,50.643,50.14,-1.6121,33.8387,,8.12494,8.15388,1.0247,96.7943,1.00E-12,1.70E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1266,11,Conv,20141108,423,-65.0573,-75.8043,50.478,49.977,-1.6122,33.8385,,8.12981,8.14582,0.9457,96.8037,1.00E-12,1.70E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1267,10,Conv,20141108,423,-65.0573,-75.8043,51.363,50.853,-1.6121,33.8384,,8.12185,8.13956,0.9541,96.8167,1.00E-12,1.65E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1268,9,Conv,20141108,423,-65.0573,-75.8043,50.018,49.521,-1.6119,33.8381,,8.12339,8.14462,0.9657,96.8214,1.00E-12,1.67E+01,,,0.33,0.01,0.07,,,0.601666667,0.088081402,0.066666667,0.005773503,,,28.35,0.188,1.897,32.63,,,,,,,,,,,,,,,,,,
044_01,1269,8,Conv,20141108,421,-65.0573,-75.8043,74.923,74.175,-1.613,33.8488,,8.07692,8.11146,0.7869,97.336,1.00E-12,1.56E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_01,1270,7,Conv,20141108,420,-65.0573,-75.8043,100.757,99.745,-1.613,33.8574,,8.03265,8.06144,0.6059,97.6659,1.00E-12,1.61E+01,,,0.22,0.01,0.07,,,0.5285,0.02192031,0.065,0.007071068,,,28.53,0.187,1.953,32.71,,,,,,,,,,,,,,,,,,
044_01,1271,6,Conv,20141108,418,-65.0573,-75.8043,151.961,150.415,-0.6824,33.9845,,7.25156,7.29674,0.1828,98.239,1.00E-12,1.52E+01,,,0.1,0,0.04,,,0.553333333,0.1085096,0.066666667,0.025166115,,,30.26,0.124,2.044,37.82,,,,,,,,,,,,,,,,,,
044_01,1272,5,Conv,20141108,416,-65.0573,-75.8043,201.212,199.142,1.4314,34.2572,,5.40258,5.43919,-0.01,98.4566,1.00E-12,1.56E+01,,,,,,,,,,,,,,34.33,0.01,2.303,56.15,,,,,,,,,,,,,,,,,,
044_01,1273,4,Conv,20141108,413,-65.0573,-75.8043,303.43,300.234,2.1872,34.4383,,4.24831,4.26621,-0.0038,98.4978,1.00E-12,1.54E+01,,,,,,,,,,,,,,35.87,0.018,2.352,67.26,,,,,,,,,,,,,,,,,,
044_01,1274,3,Conv,20141108,410,-65.0573,-75.8043,405.402,401.033,2.1686,34.5214,,4.02922,4.05416,-0.0002,98.5265,1.00E-12,1.56E+01,,,,,,,,,,,,,,35.61,0.011,2.376,73.79,,,,,,,,,,,,,,,,,,
044_01,1275,2,Conv,20141108,407,-65.0573,-75.8043,505.809,500.237,2.2251,34.5851,,3.90454,3.92788,-0.0022,98.5391,1.00E-12,1.53E+01,,,,,,,,,,,,,,35.16,0.007,2.312,78.02,,,,,,,,,,,,,,,,,,
044_01,1276,1,Conv,20141108,401,-65.0573,-75.8043,759.309,750.488,2.1384,34.6686,,3.94853,3.98858,0.0027,98.5615,1.00E-12,1.55E+01,,,,,,,,,,,,,,33.84,0.007,2.251,83.76,,,,,,,,,,,,,,,,,,
045_01,1295,24,Conv,20141108,1010,-65.2333,-75.4687,3.31,3.277,-1.5855,33.763,,8.20482,8.22276,1.0092,95.6904,8.00E+01,1.98E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1296,23,Conv,20141108,1010,-65.2333,-75.4687,2.535,2.511,-1.5857,33.7629,,8.20914,8.21178,1.0315,95.6988,8.97E+01,1.98E+02,,,0.44,0.05,0.07,,,0.509333333,0.03256276,0.07,0,,,28.38,0.192,1.901,32.28,,,,,,,,,,,,,,,,,,
045_01,1297,22,Conv,20141108,1008,-65.2333,-75.4687,9.926,9.828,-1.5834,33.7627,,8.21114,8.22011,1.1737,95.7082,4.71E+01,2.04E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1298,21,Conv,20141108,1008,-65.2333,-75.4687,10.352,10.25,-1.5833,33.7627,,8.2065,8.21921,1.0954,95.7692,4.24E+01,2.04E+02,,,0.42,0.02,0.07,,,0.506333333,0.065309519,0.07,0,,,28.29,0.194,1.877,,,,,,,,,,,,,,,,,,,
045_01,1299,20,Conv,20141108,1007,-65.2333,-75.4687,25.397,25.146,-1.6135,33.7647,,8.21218,8.21498,1.3082,95.7317,1.97E+01,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1300,19,Conv,20141108,1007,-65.2333,-75.4687,25.369,25.118,-1.616,33.7644,,8.20751,8.21253,1.3179,95.7202,1.91E+01,2.16E+02,,,0.39,0.03,0.06,,,0.563666667,0.046231303,0.07,0,,,28.16,0.195,1.835,32.29,,,,,,,,,,,,,,,,,,
045_01,1301,18,Conv,20141108,1005,-65.2333,-75.4687,50.886,50.38,-1.6772,33.7792,,8.2017,8.20613,1.405,95.9645,6.30E+00,2.49E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1302,17,Conv,20141108,1005,-65.2333,-75.4687,51.54,51.027,-1.6795,33.7784,,8.1964,8.19656,1.5395,96.0135,6.03E+00,2.49E+02,,,0.43,0.02,0.09,,,0.503,0.036373067,0.07,0,,,28.26,0.182,1.881,32.24,,,,,,,,,,,,,,,,,,
045_01,1303,16,Conv,20141108,1003,-65.2333,-75.4687,75.227,74.474,-1.6338,33.8185,,8.1211,8.14274,0.9466,96.9269,2.28E+00,2.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1304,15,Conv,20141108,1003,-65.2333,-75.4687,75.76,75.003,-1.6339,33.8185,,8.12151,8.14379,0.8945,96.9107,2.21E+00,2.71E+02,,,0.34,0.04,0.1,,,0.531666667,0.025658007,0.07,0,,,28.57,0.198,1.943,31.73,,,,,,,,,,,,,,,,,,
045_01,1305,14,Conv,20141108,1001,-65.2333,-75.4687,100.914,99.899,-1.6212,33.8481,,8.03152,8.04799,0.5841,97.6466,8.39E-01,2.71E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1306,13,Conv,20141108,1001,-65.2333,-75.4687,101.179,100.16,-1.6212,33.8485,,8.02806,8.04813,0.5398,97.657,8.38E-01,2.70E+02,,,0.21,0.01,0.07,,,0.594,0.018384776,0.07,0,,,28.69,0.188,1.949,32.54,,,,,,,,,,,,,,,,,,
045_01,1307,12,Conv,20141108,958,-65.2333,-75.4687,140.826,139.396,-1.4771,33.8877,,7.8369,7.86406,0.4144,97.8637,1.97E-01,2.57E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1308,11,Conv,20141108,958,-65.2333,-75.4687,140.801,139.371,-1.4758,33.8877,,7.83666,7.85552,0.3869,97.8668,1.96E-01,2.57E+02,,,0.16,0.01,0.07,,,0.6085,0.038890873,0.14,0.056568542,,,29.26,0.169,1.979,35.96,,,,,,,,,,,,,,,,,,
045_01,1309,10,Conv,20141108,955,-65.2333,-75.4687,200.684,198.617,1.4972,34.2693,,5.30777,5.32396,-0.0041,98.4002,3.02E-02,2.29E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1310,9,Conv,20141108,955,-65.2333,-75.4687,201.675,199.597,1.5016,34.2701,,5.30236,5.31615,0.0014,98.4148,2.92E-02,2.29E+02,,,,,,,,,,,,,,34.65,0.009,2.347,55.15,,,,,,,,,,,,,,,,,,
045_01,1311,8,Conv,20141108,952,-65.2333,-75.4687,300.951,297.779,2.135,34.4371,,4.27289,4.28911,-0.0058,98.4535,4.27E-03,2.06E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1312,7,Conv,20141108,952,-65.2333,-75.4687,302.186,299.001,2.1358,34.4378,,4.27158,4.28259,0.0014,98.4524,4.24E-03,2.04E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1313,6,Conv,20141108,949,-65.2333,-75.4687,404.481,400.118,2.2261,34.5178,,3.99929,4.01589,0.0004,98.4602,3.13E-03,1.72E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1314,5,Conv,20141108,948,-65.2333,-75.4687,403.996,399.639,2.2262,34.5182,,4.00196,4.01392,0.0011,98.4571,3.13E-03,1.71E+02,,,,,,,,,,,,,,,,,31.98,,,,,,,,,,,,,,,,,,
045_01,1315,4,Conv,20141108,945,-65.2333,-75.4687,505.318,499.746,2.2262,34.5755,,3.91295,3.93324,-0.0032,98.4894,3.11E-03,1.53E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1316,3,Conv,20141108,945,-65.2333,-75.4687,506.36,500.776,2.2264,34.5756,,3.91095,3.92727,-0.0028,98.4921,3.13E-03,1.52E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1317,2,Conv,20141108,938,-65.2333,-75.4687,758.886,750.062,2.1234,34.6707,,3.95123,3.97984,-0.0071,98.5182,3.11E-03,1.09E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045_01,1318,1,Conv,20141108,938,-65.2333,-75.4687,759.275,750.445,2.1229,34.671,,3.95291,3.97837,-0.0116,98.5177,3.06E-03,1.09E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1319,24,Conv,20141108,1318,-65.4067,-75.1285,1.494,1.479,-1.6487,33.7154,,8.22634,8.21726,0.3688,95.2943,3.21E+02,5.81E+02,,,0.45,0,0.07,,,0.491666667,0.023544285,0.07,0,,12_1210,27.86,0.195,1.858,,,,,,,2122.62774,4.384619827,2184.615415,4.512665072,2210.230577,4.512665072,2286.79,,2353.571751,,2355.047137,,2210.230577
046_01,1320,23,Conv,20141108,1316,-65.4067,-75.1285,9.872,9.775,-1.6498,33.7154,,8.22221,8.22393,0.4934,95.3345,1.36E+02,6.28E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1321,22,Conv,20141108,1316,-65.4067,-75.1285,10.044,9.944,-1.6497,33.7155,,8.22004,8.21473,0.4948,95.3089,1.36E+02,6.29E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1322,21,Conv,20141108,1316,-65.4067,-75.1285,10.359,10.257,-1.6498,33.7155,,8.22123,8.21864,0.4805,95.3434,1.36E+02,6.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1323,20,Conv,20141108,1316,-65.4067,-75.1285,10.097,9.998,-1.6489,33.7154,,8.22414,8.2176,0.4465,95.3053,1.34E+02,6.32E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1324,19,Conv,20141108,1316,-65.4067,-75.1285,10.971,10.863,-1.6523,33.7155,,8.21196,8.20817,0.4857,95.3058,1.27E+02,6.33E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1325,18,Conv,20141108,1316,-65.4067,-75.1285,10.311,10.209,-1.6502,33.7152,,8.21914,8.22345,0.4941,95.2651,1.34E+02,6.35E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1326,17,Conv,20141108,1316,-65.4067,-75.1285,9.687,9.592,-1.6483,33.7152,,8.22102,8.22108,0.4766,95.3006,1.41E+02,6.38E+02,,,,,,,,,,,,,,,,,,,,,,,2126.7497,1.001828888,2188.870735,1.031091686,2214.491251,1.031091686,2283.63,,2350.33341,,2351.809106,,2214.491251
046_01,1327,16,Conv,20141108,1316,-65.4067,-75.1285,10.346,10.244,-1.6505,33.7154,,8.21512,8.21521,0.4704,95.3402,1.36E+02,6.38E+02,,,0.42,0.02,0.07,,,0.366333333,0.022188586,0.06,0,,,27.87,0.199,1.847,31.66,,,,,,,,,,,,,,,,,,
046_01,1328,15,Conv,20141108,1314,-65.4067,-75.1285,25.288,25.038,-1.6659,33.725,,8.22306,8.22799,1.109,95.3314,5.68E+01,6.56E+02,,,0.42,0.02,0.07,,,0.493333333,0.023459184,0.07,0,,,27.88,0.194,1.883,31.48,,,,,,2124.6158,3.019345956,2186.039089,3.106636165,2211.397278,3.106636165,,,,,,,2211.397278
046_01,1329,14,Conv,20141108,1312,-65.4067,-75.1285,54.516,53.973,-1.5939,33.8176,,8.1435,8.14729,1.2171,96.5605,1.64E+01,7.48E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1330,13,Conv,20141108,1312,-65.4067,-75.1285,55.894,55.337,-1.6022,33.8203,,8.13499,8.1261,1.2265,96.5046,1.56E+01,7.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1331,12,Conv,20141108,1312,-65.4067,-75.1285,55.422,54.869,-1.5997,33.8191,,8.13777,8.13838,1.2006,96.5542,1.59E+01,7.52E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1332,11,Conv,20141108,1312,-65.4067,-75.1285,54.601,54.057,-1.5959,33.8181,,8.13903,8.14645,1.1896,96.5099,1.65E+01,7.54E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046_01,1333,10,Conv,20141108,1312,-65.4067,-75.1285,54.929,54.382,-1.5966,33.8183,,8.13896,8.14119,1.1906,96.5088,1.61E+01,7.55E+02,,,,,,,,,,,,,,,,,,,,,,,2131.755267,4.794814926,2187.333714,4.919823821,2210.202055,4.919823821,2292.17,,2351.93073,,2353.247905,,2210.202055
046_01,1334,9,Conv,20141108,1312,-65.4067,-75.1285,55.389,54.837,-1.5964,33.8183,,8.13739,8.13722,1.2081,96.5349,1.59E+01,7.55E+02,,,0.31,0.03,0.08,,,0.53,0.013076697,0.07,0,,,28.28,0.192,1.943,31.78,,,,,,,,,,,,,,,,,,
046_01,1335,8,Conv,20141108,1310,-65.4067,-75.1285,76.081,75.319,-1.6226,33.8386,,8.07748,8.08635,0.8125,97.3292,7.47E+00,8.26E+02,,,0.25,0.01,0.08,,,0.503,0.004242641,0.07,0,,,28.44,0.184,1.926,33.32,,,,,,2131.40935,0.018596908,2185.666796,0.019070314,2207.99522,0.019070314,2293.18,,2351.555502,,2352.841578,,2207.99522
046_01,1336,7,Conv,20141108,1308,-65.4067,-75.1285,103.69,102.644,-1.5722,33.8582,,7.94507,7.95799,0.4834,97.8616,2.66E+00,8.48E+02,,,0.19,0.01,0.08,,,,,,,,,28.78,0.182,1.983,33.35,,,,,,2131.77715,4.421467992,2184.778491,4.531396806,2206.58623,4.531396806,2294.37,,2351.413808,,2352.669894,,2206.58623
046_01,1337,6,Conv,20141108,1306,-65.4067,-75.1285,151.143,149.602,0.8804,34.1685,,6.08612,6.06629,0.0101,98.431,5.05E-01,7.83E+02,,,0.02,0,0.01,,,,,,,,,33.19,0.011,2.185,48.18,,,,,,2159.80985,1.00628366,2193.40626,1.021936667,2207.050298,1.021936667,2306.48,,2342.357903,,2343.143775,,2207.050298
046_01,1338,5,Conv,20141108,1304,-65.4067,-75.1285,202.87,200.777,1.8121,34.3191,,5.00958,4.98694,-0.0207,98.4409,1.15E-01,8.21E+02,,,,,,,,,,,,,,34.89,0.007,2.357,57.39,,,,,,,,,,,,,,,,,,
046_01,1339,4,Conv,20141108,1300,-65.4067,-75.1285,304.12,300.909,2.1636,34.4432,,4.24649,4.25618,-0.0103,98.4602,9.09E-03,9.14E+02,,,,,,,,,,,,,,35.76,0.005,2.416,67.61,,,,,,,,,,,,,,,,,,
046_01,1340,3,Conv,20141108,1257,-65.4067,-75.1285,404.527,400.158,2.2361,34.5311,,3.973,3.97455,0.0046,98.503,3.08E-03,7.97E+02,,,,,,,,,,,,,,35.54,0.005,2.443,74.33,,,,,,,,,,,,,,,,,,
046_01,1341,2,Conv,20141108,1253,-65.4067,-75.1285,504.488,498.92,2.2251,34.5953,,3.90008,3.9119,-0.0122,98.5307,2.71E-03,6.49E+02,,,,,,,,,,,,,,35.04,0.005,2.37,78.42,,,,,,,,,,,,,,,,,,
046_01,1342,1,Conv,20141108,1248,-65.4067,-75.1285,759.82,750.974,2.1292,34.6712,,3.95708,3.97967,-0.0022,98.5469,2.58E-03,5.28E+02,,,,,,,,,,,,,,33.78,0.004,2.299,83.49,,,,,,,,,,,,,,,,,,
047_01,1349,24,Conv,20141108,2101,-65.5792,-74.7902,1.571,1.556,-1.63,33.7368,,8.14913,8.16124,0.3056,94.3366,1.00E-12,6.77E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1350,23,Conv,20141108,2101,-65.5792,-74.7902,1.772,1.755,-1.6304,33.7371,,8.14348,8.1497,0.2777,94.3293,1.00E-12,6.77E+02,,,0.67,0.03,0.07,,,0.409,0.001732051,0.07,0,,,28.13,0.192,1.862,35.07,,,,,,,,,,,,,,,,,,
047_01,1351,22,Conv,20141108,2100,-65.5792,-74.7902,10.589,10.484,-1.6015,33.7365,,8.13458,8.15533,0.3166,94.6784,1.00E-12,6.87E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1352,21,Conv,20141108,2100,-65.5792,-74.7902,10.725,10.619,-1.5888,33.736,,8.13423,8.14502,0.2913,94.5892,1.00E-12,6.92E+02,,,0.66,0.02,0.06,,,0.405,0.022605309,0.07,0,,,28.08,0.196,1.866,34.59,,,,,,,,,,,,,,,,,,
047_01,1353,20,Conv,20141108,2059,-65.5792,-74.7902,26.089,25.831,-1.6502,33.7482,,8.13418,8.14283,1.2013,94.6127,1.00E-12,7.24E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1354,19,Conv,20141108,2059,-65.5792,-74.7902,24.572,24.329,-1.6523,33.7493,,8.13796,8.15564,1.0633,94.454,1.00E-12,7.17E+02,,,0.68,0.02,0.05,,,0.429666667,0.029905406,0.07,0,,,28.1,0.192,1.877,35.77,,,,,,,,,,,,,,,,,,
047_01,1355,18,Conv,20141108,2059,-65.5792,-74.7902,45.192,44.742,-1.6572,33.7562,,8.12608,8.14459,1.7617,94.4598,1.00E-12,7.22E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1356,17,Conv,20141108,2058,-65.5792,-74.7902,45.437,44.985,-1.6572,33.7563,,8.12134,8.14347,1.7043,94.3935,1.00E-12,7.25E+02,,,0.79,0.03,0.07,,,0.506333333,0.032083225,0.066666667,0.005773503,,,28.34,0.19,1.839,35.05,,,,,,,,,,,,,,,,,,
047_01,1357,16,Conv,20141108,2057,-65.5792,-74.7902,76.324,75.559,-1.6162,33.8292,,8.00056,8.03142,1.0218,96.8715,1.00E-12,8.01E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1358,15,Conv,20141108,2057,-65.5792,-74.7902,75.905,75.145,-1.6172,33.8288,,8.00359,8.02206,0.9602,96.8815,1.00E-12,7.89E+02,,,0.34,0.01,0.07,,,0.556,0.039357337,0.07,0.01,,,28.76,0.188,1.915,33.93,,,,,,,,,,,,,,,,,,
047_01,1359,14,Conv,20141108,2057,-65.5792,-74.7902,98.613,97.619,-1.3069,33.8946,,7.69468,7.71753,0.4131,97.8757,1.00E-12,9.36E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1360,13,Conv,20141108,2056,-65.5792,-74.7902,101.436,100.413,-1.3076,33.8951,,7.67727,7.70272,0.381,97.8773,1.00E-12,8.83E+02,,,0.18,0,0.05,,,0.609333333,0.042618462,0.153333333,0.1530795,,,29.77,0.143,2.006,36.05,,,,,,,,,,,,,,,,,,
047_01,1361,12,Conv,20141108,2055,-65.5792,-74.7902,153.614,152.045,0.8596,34.1762,,6.0323,6.04771,-0.0071,98.4394,1.00E-12,1.47E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1362,11,Conv,20141108,2055,-65.5792,-74.7902,152.009,150.458,0.8311,34.1738,,6.02965,6.04713,0.0053,98.4394,1.00E-12,1.32E+03,,,0.02,0,0,,,,,,,,,33.46,0.014,2.258,49.44,,,,,,,,,,,,,,,,,,
047_01,1363,10,Conv,20141108,2053,-65.5792,-74.7902,202.759,200.665,1.6978,34.309,,5.00462,5.01832,-0.01,98.4441,1.00E-12,1.61E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1364,9,Conv,20141108,2053,-65.5792,-74.7902,204.124,202.015,1.7075,34.3107,,4.98844,5.00185,-0.0058,98.4441,1.00E-12,1.62E+03,,,,,,,,,,,,,,35.1,0.004,2.384,58.31,,,,,,,,,,,,,,,,,,
047_01,1365,8,Conv,20141108,2051,-65.5792,-74.7902,303.091,299.888,2.1724,34.4605,,4.18116,4.18626,-0.0093,98.4681,1.00E-12,1.62E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1366,7,Conv,20141108,2051,-65.5792,-74.7902,304.27,301.054,2.1728,34.4607,,4.17396,4.19023,-0.0126,98.4743,1.00E-12,1.64E+03,,,,,,,,,,,,,,35.87,0.004,2.455,69.59,,,,,,,,,,,,,,,,,,
047_01,1367,6,Conv,20141108,2048,-65.5792,-74.7902,403.393,399.034,2.2251,34.549,,3.94543,3.95626,-0.0058,98.4994,1.00E-12,1.99E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1368,5,Conv,20141108,2048,-65.5792,-74.7902,410.772,406.326,2.2265,34.5516,,3.94184,3.9529,-0.0015,98.5025,1.00E-12,1.29E+03,,,,,,,,,,,,,,35.62,0.005,2.385,75.64,,,,,,,,,,,,,,,,,,
047_01,1369,4,Conv,20141108,2044,-65.5792,-74.7902,503.612,498.049,2.2043,34.606,,3.90381,3.91986,-0.0116,98.5213,1.00E-12,1.85E+03,,,,,,,,,,,,,,35.16,0.007,2.385,79.29,,,,,,,,,,,,,,,,,,
047_01,1370,3,Conv,20141108,2036,-65.5792,-74.7902,761.272,752.398,2.0827,34.6826,,3.98413,4.00965,-0.0171,98.5474,1.00E-12,1.69E+03,,,,,,,,,,,,,,33.67,0.002,2.291,84.27,,,,,,,,,,,,,,,,,,
047_01,1371,2,Conv,20141108,2019,-65.5792,-74.7902,1517.551,1497.165,1.4651,34.7247,,4.3094,4.35843,-0.0184,98.5599,1.00E-12,1.86E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047_01,1372,1,Conv,20141108,2019,-65.5792,-74.7902,1518.875,1498.467,1.4633,34.7247,,4.30542,4.36115,-0.0122,98.5573,1.00E-12,1.87E+03,,,,,,,,,,,,,,32.73,0.001,2.214,101.74,,,,,,,,,,,,,,,,,,
048_01,1373,24,Conv,20141108,2324,-65.749,-74.4323,1.438,1.424,-1.577,33.8175,,8.16051,8.17354,1.017,94.9858,1.26E+02,2.26E+02,,,0.62,0.02,0.06,,,0.523,0.01979899,0.07,0,,,28.15,0.211,1.871,36.75,,,,,,,,,,,,,,,,,,
048_01,1374,23,Conv,20141108,2324,-65.749,-74.4323,9.385,9.292,-1.5795,33.8181,,8.15544,8.18101,1.0244,94.9911,4.85E+01,2.26E+02,,,0.62,0.01,0.07,,,0.544333333,0.040153871,0.07,0,,,28.2,0.211,1.844,36.43,,,,,,,,,,,,,,,,,,
