AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
418317,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418317,Haslea frauenfeldii,"(Grunow) Simonsen, 1974",unassessed,,220.0,Species,667488.0,Amphipleura frauenfeldii,"Grunow, 1863",149210.0,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Haslea frauenfeldii (Grunow) Simonsen, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418317 on 2022-05-29",urn:lsid:marinespecies.org:taxname:418317,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
573473,https://www.marinespecies.org/aphia.php?p=taxdetails&id=573473,Haslea gigantea,"(Hustedt) Simonsen, 1974",unassessed,,220.0,Species,573491.0,Navicula gigantea,"Hustedt, 1961",149210.0,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Haslea gigantea (Hustedt) Simonsen, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=573473 on 2022-05-29",urn:lsid:marinespecies.org:taxname:573473,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
341543,https://www.marinespecies.org/aphia.php?p=taxdetails&id=341543,Haslea trompii,"(Cleve) Simonsen, 1974",unassessed,,220.0,Species,976613.0,Navicula trompii var. trompii,"Cleve, 1900",149210.0,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Haslea trompii (Cleve) Simonsen, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341543 on 2022-05-29",urn:lsid:marinespecies.org:taxname:341543,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
248063,https://www.marinespecies.org/aphia.php?p=taxdetails&id=248063,Haslea wawrikae,"(Hustedt) Simonsen, 1974",accepted,,220.0,Species,248063.0,Haslea wawrikae,"(Hustedt) Simonsen, 1974",149210.0,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Haslea wawrikae (Hustedt) Simonsen, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=248063 on 2022-05-29",urn:lsid:marinespecies.org:taxname:248063,1.0,,,0.0,0.0,exact,2022-04-10T20:04:26.803Z
157440,https://www.marinespecies.org/aphia.php?p=taxdetails&id=157440,Helicotheca tamesis,"(Shrubsole) M.Ricard, 1987",unassessed,,220.0,Species,157440.0,Helicotheca tamesis,"(Shrubsole) M.Ricard, 1987",157438.0,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Helicotheca,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Helicotheca tamesis (Shrubsole) M.Ricard, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=157440 on 2022-05-29",urn:lsid:marinespecies.org:taxname:157440,1.0,,,0.0,0.0,exact,2018-01-31T09:33:29.450Z
632650,https://www.marinespecies.org/aphia.php?p=taxdetails&id=632650,Hemiaulus chinensis,"Greville, 1865",unassessed,,220.0,Species,632650.0,Hemiaulus chinensis,"Greville, 1865",163248.0,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Hemiaulus chinensis Greville, 1865. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=632650 on 2022-05-29",urn:lsid:marinespecies.org:taxname:632650,1.0,,,0.0,,exact,2017-03-14T07:37:26.817Z
163249,https://www.marinespecies.org/aphia.php?p=taxdetails&id=163249,Hemiaulus hauckii,"Grunow ex Van Heurck, 1882",unassessed,,220.0,Species,163249.0,Hemiaulus hauckii,"Grunow ex Van Heurck, 1882",163248.0,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Hemiaulus hauckii Grunow ex Van Heurck, 1882. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=163249 on 2022-05-29",urn:lsid:marinespecies.org:taxname:163249,1.0,,,0.0,,exact,2018-01-31T09:33:29.450Z
573475,https://www.marinespecies.org/aphia.php?p=taxdetails&id=573475,Hemiaulus indicus,"Karsten, 1907",unassessed,,220.0,Species,573475.0,Hemiaulus indicus,"Karsten, 1907",163248.0,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Hemiaulus indicus Karsten, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=573475 on 2022-05-29",urn:lsid:marinespecies.org:taxname:573475,1.0,,,0.0,,exact,2018-01-31T09:33:29.450Z
418540,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418540,Hemiaulus membranaceus,Cleve,accepted,,220.0,Species,418540.0,Hemiaulus membranaceus,Cleve,163248.0,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Hemiaulus membranaceus Cleve. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418540 on 2022-05-29",urn:lsid:marinespecies.org:taxname:418540,1.0,,,0.0,,exact,2009-10-06T12:38:14.003Z
180367,https://www.marinespecies.org/aphia.php?p=taxdetails&id=180367,Hemidiscus cuneiformis,"Wallich, 1860",accepted,,220.0,Species,180367.0,Hemidiscus cuneiformis,"Wallich, 1860",180366.0,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Hemidiscaceae,Hemidiscus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Hemidiscus cuneiformis Wallich, 1860. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=180367 on 2022-05-29",urn:lsid:marinespecies.org:taxname:180367,1.0,,,0.0,0.0,exact,2008-03-27T13:16:17.603Z
163260,https://www.marinespecies.org/aphia.php?p=taxdetails&id=163260,Isthmia nervosa,"Kützing, 1844",accepted,,220.0,Species,163260.0,Isthmia nervosa,"Kützing, 1844",163257.0,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,Biddulphiaceae,Isthmia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Isthmia nervosa Kützing, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=163260 on 2022-05-29",urn:lsid:marinespecies.org:taxname:163260,1.0,,,0.0,0.0,exact,2005-07-06T06:51:39.650Z
149135,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149135,Lauderia annulata,"Cleve, 1873",unassessed,,220.0,Species,149135.0,Lauderia annulata,"Cleve, 1873",149134.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lauderia annulata Cleve, 1873. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149135 on 2022-05-29",urn:lsid:marinespecies.org:taxname:149135,1.0,,,,,exact,2018-01-31T09:33:29.450Z
149106,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149106,Leptocylindrus danicus,"Cleve, 1889",unassessed,,220.0,Species,149106.0,Leptocylindrus danicus,"Cleve, 1889",149038.0,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Leptocylindrus danicus Cleve, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149106 on 2022-05-29",urn:lsid:marinespecies.org:taxname:149106,1.0,,,,,exact,2018-01-31T09:33:29.450Z
149230,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149230,Leptocylindrus mediterraneus,"(H.Peragallo) Hasle, 1975",unassessed,,220.0,Species,163261.0,Lauderia mediterranea,"H.Peragallo, 1888",149038.0,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Leptocylindrus mediterraneus (H.Peragallo) Hasle, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149230 on 2022-05-29",urn:lsid:marinespecies.org:taxname:149230,1.0,,,,,exact,2018-02-01T09:09:54.613Z
149039,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149039,Leptocylindrus minimus,"Gran, 1915",unassessed,,220.0,Species,149039.0,Leptocylindrus minimus,"Gran, 1915",149038.0,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Leptocylindrus minimus Gran, 1915. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149039 on 2022-05-29",urn:lsid:marinespecies.org:taxname:149039,1.0,,,,,exact,2018-01-31T09:33:29.450Z
157062,https://www.marinespecies.org/aphia.php?p=taxdetails&id=157062,Licmophora abbreviata,"C.Agardh, 1831",accepted,,220.0,Species,157062.0,Licmophora abbreviata,"C.Agardh, 1831",149342.0,Chromista,Ochrophyta,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Licmophora abbreviata C.Agardh, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=157062 on 2022-05-29",urn:lsid:marinespecies.org:taxname:157062,1.0,,,0.0,0.0,exact,2005-07-12T07:24:36.383Z
172609,https://www.marinespecies.org/aphia.php?p=taxdetails&id=172609,Licmophora ehrenbergii,"(Kützing) Grunow, 1867",accepted,,220.0,Species,172609.0,Licmophora ehrenbergii,"(Kützing) Grunow, 1867",149342.0,Chromista,Ochrophyta,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Licmophora ehrenbergii (Kützing) Grunow, 1867. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=172609 on 2022-05-29",urn:lsid:marinespecies.org:taxname:172609,1.0,0.0,1.0,0.0,0.0,exact,2005-07-12T07:24:36.383Z
149343,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149343,Licmophora gracilis,"(Ehrenberg) Grunow, 1867",accepted,,220.0,Species,149343.0,Licmophora gracilis,"(Ehrenberg) Grunow, 1867",149342.0,Chromista,Ochrophyta,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Licmophora gracilis (Ehrenberg) Grunow, 1867. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149343 on 2022-05-29",urn:lsid:marinespecies.org:taxname:149343,1.0,,1.0,0.0,0.0,exact,2005-07-12T07:24:36.383Z
157066,https://www.marinespecies.org/aphia.php?p=taxdetails&id=157066,Licmophora lyngbyei,"(Kützing) Grunow ex Van Heurck, 1867",unassessed,,220.0,Species,157066.0,Licmophora lyngbyei,"(Kützing) Grunow ex Van Heurck, 1867",149342.0,Chromista,Ochrophyta,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Licmophora lyngbyei (Kützing) Grunow ex Van Heurck, 1867. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=157066 on 2022-05-29",urn:lsid:marinespecies.org:taxname:157066,1.0,,,0.0,0.0,exact,2018-01-31T09:33:29.450Z
292728,https://www.marinespecies.org/aphia.php?p=taxdetails&id=292728,Lioloma delicatulum,"(Cupp) Hasle, 1996",accepted,,220.0,Species,292728.0,Lioloma delicatulum,"(Cupp) Hasle, 1996",292726.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lioloma delicatulum (Cupp) Hasle, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=292728 on 2022-05-29",urn:lsid:marinespecies.org:taxname:292728,1.0,,,0.0,0.0,exact,2022-04-10T22:27:54.343Z
573482,https://www.marinespecies.org/aphia.php?p=taxdetails&id=573482,Lioloma elongatum,"(Grunow) Hasle, 1997",accepted,,220.0,Species,573482.0,Lioloma elongatum,"(Grunow) Hasle, 1997",292726.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lioloma elongatum (Grunow) Hasle, 1997. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=573482 on 2022-05-29",urn:lsid:marinespecies.org:taxname:573482,1.0,,,0.0,0.0,exact,2022-04-10T22:27:54.343Z
418646,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418646,Lioloma pacificum,"(Cupp) Hasle, 1996",accepted,,220.0,Species,418646.0,Lioloma pacificum,"(Cupp) Hasle, 1996",292726.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lioloma pacificum (Cupp) Hasle, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418646 on 2022-05-29",urn:lsid:marinespecies.org:taxname:418646,1.0,,,0.0,0.0,exact,2022-04-10T22:27:54.343Z
149322,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149322,Lithodesmium undulatum,"Ehrenberg, 1839",unassessed,,220.0,Species,149322.0,Lithodesmium undulatum,"Ehrenberg, 1839",149321.0,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lithodesmium undulatum Ehrenberg, 1839. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149322 on 2022-05-29",urn:lsid:marinespecies.org:taxname:149322,1.0,,,0.0,0.0,exact,2018-01-31T09:33:29.450Z
590716,https://www.marinespecies.org/aphia.php?p=taxdetails&id=590716,Lyrella abrupta,"(Gregory) D.G.Mann, 1990",unassessed,,220.0,Species,695370.0,Navicula lyra var. abrupta,"Gregory, 1857",180390.0,Chromista,Ochrophyta,Bacillariophyceae,Lyrellales,Lyrellaceae,Lyrella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lyrella abrupta (Gregory) D.G.Mann, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=590716 on 2022-05-29",urn:lsid:marinespecies.org:taxname:590716,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
418281,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418281,Lyrella clavata,"(Gregory) D.G.Mann, 1990",accepted,,220.0,Species,418281.0,Lyrella clavata,"(Gregory) D.G.Mann, 1990",180390.0,Chromista,Ochrophyta,Bacillariophyceae,Lyrellales,Lyrellaceae,Lyrella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lyrella clavata (Gregory) D.G.Mann, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418281 on 2022-05-29",urn:lsid:marinespecies.org:taxname:418281,1.0,,1.0,0.0,0.0,exact,2020-12-07T03:54:38.547Z
418285,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418285,Lyrella hennedyi,"(W.Smith) Stickle & D.G.Mann, 1990",unassessed,,220.0,Species,983917.0,Navicula hennedyii f. hennedyii,"W. Smith, 1856",180390.0,Chromista,Ochrophyta,Bacillariophyceae,Lyrellales,Lyrellaceae,Lyrella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lyrella hennedyi (W.Smith) Stickle & D.G.Mann, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418285 on 2022-05-29",urn:lsid:marinespecies.org:taxname:418285,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
622250,https://www.marinespecies.org/aphia.php?p=taxdetails&id=622250,Lyrella impercepta,"(Hustedt) Moreno in Moreno, Licea & Santoyo, 1996",unassessed,,220.0,Species,667608.0,Navicula impercepta,"Hustedt, 1964",180390.0,Chromista,Ochrophyta,Bacillariophyceae,Lyrellales,Lyrellaceae,Lyrella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lyrella impercepta (Hustedt) Moreno in Moreno, Licea & Santoyo, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=622250 on 2022-05-29",urn:lsid:marinespecies.org:taxname:622250,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
708062,https://www.marinespecies.org/aphia.php?p=taxdetails&id=708062,Lyrella implana,"Moreno, 1996",unassessed,,220.0,Species,639964.0,Navicula implana,"Hustedt, 1964",180390.0,Chromista,Ochrophyta,Bacillariophyceae,Lyrellales,Lyrellaceae,Lyrella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lyrella implana Moreno, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=708062 on 2022-05-29",urn:lsid:marinespecies.org:taxname:708062,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
418286,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418286,Lyrella irrorata,"(Greville) D.G.Mann, 1990",unassessed,,220.0,Species,983942.0,Navicula irrorata f. irrorata,"Greville, 1859",180390.0,Chromista,Ochrophyta,Bacillariophyceae,Lyrellales,Lyrellaceae,Lyrella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Lyrella irrorata (Greville) D.G.Mann, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418286 on 2022-05-29",urn:lsid:marinespecies.org:taxname:418286,1.0,,,0.0,0.0,exact,2018-02-01T09:09:54.613Z
