STATION,DATE,BOTTLE,LATITUDE,LONGITUDE,DEPTH,SALINITY_CTD,TEMP_CTD,DOC,DOC_FLAG,TDN,TDN_FLAG,PHOSPHATE,PHOSPHATE_FLAG,SILICATE,SILICATE_FLAG,NITRATE,NITRATE_FLAG
2,20130212,1,-77.16650,168.33310,896.952,34.75,-1.88,44.02,2,33.31,2,2.20,2,87.48,2,30.49,2
2,20130212,3,-77.16650,168.33310,801.258,34.73,-1.88,45.33,2,34.68,2,2.10,2,81.78,2,30.11,2
2,20130212,4,-77.16650,168.33309,801.293,34.73,-1.88,45.53,2,32.20,2,-999,5,-999,5,-999,5
2,20130212,6,-77.16650,168.33308,701.163,34.72,-1.88,45.36,2,32.30,2,2.10,2,81.78,2,30.63,2
2,20130212,7,-77.16648,168.33306,600.292,34.71,-1.88,45.44,2,32.05,2,2.10,2,82.18,2,30.38,2
2,20130212,9,-77.16648,168.33309,449.223,34.66,-1.87,46.89,2,33.64,2,2.10,2,80.98,2,30.24,2
2,20130212,11,-77.16648,168.33307,299.959,34.54,-1.81,47.25,2,33.29,2,2.20,2,82.48,2,29.83,2
2,20130212,13,-77.16648,168.33308,198.296,34.42,-1.61,-999,5,-999,5,2.20,2,81.08,2,28.83,2
2,20130212,15,-77.16650,168.33306,99.368,34.24,-0.42,48.33,2,23.44,2,1.70,2,71.29,2,22.05,2
2,20130212,17,-77.16648,168.33308,50.233,34.05,-1.00,50.39,2,20.54,2,1.30,2,67.39,2,18.31,2
2,20130212,20,-77.16648,168.33306,5.076,33.92,-1.12,52.39,2,20.76,2,1.30,2,66.89,2,16.36,2
3,20130213,2,-76.41746,167.94026,716.753,34.76,-1.89,46.28,2,32.30,2,2.20,2,85.17,2,30.21,2
3,20130213,4,-76.41746,167.94029,600.282,34.73,-1.89,46.22,2,34.89,2,2.20,2,78.35,2,30.48,2
3,20130213,6,-76.41744,167.94032,500.577,34.72,-1.89,46.15,2,33.08,2,2.20,2,84.39,2,30.44,2
3,20130213,8,-76.41746,167.94026,400.242,34.72,-1.89,47.12,2,32.85,2,2.10,2,77.86,2,30.43,2
3,20130213,10,-76.41746,167.94030,299.847,34.70,-1.89,47.23,2,33.39,2,2.10,2,74.75,2,30.38,2
3,20130213,12,-76.41746,167.94028,200.940,34.67,-1.89,48.25,2,32.72,2,2.10,2,78.45,2,30.38,2
3,20130213,14,-76.41746,167.94027,100.283,34.63,-1.86,48.34,2,32.09,2,2.20,2,76.11,2,30.56,2
3,20130213,16,-76.41746,167.94030,39.051,34.51,-1.59,50.62,2,29.06,2,1.90,2,70.65,2,26.01,2
3,20130213,18,-76.41744,167.94032,19.916,34.27,-0.95,53.36,2,21.56,2,1.20,2,57.01,2,19.25,2
3,20130213,20,-76.41746,167.94028,1.723,34.27,-0.95,56.27,2,22.73,2,1.20,2,64.61,2,19.06,2
4,20130213,2,-74.99922,167.11804,587.544,34.79,-1.90,46.31,2,17.78,2,2.20,2,73.38,7,29.09,2
4,20130213,4,-74.99922,167.11800,499.801,34.77,-1.90,46.64,2,32.54,2,2.15,2,70.26,7,28.80,2
4,20130213,6,-74.99922,167.11804,400.701,34.73,-1.90,46.64,2,33.73,2,2.20,2,71.56,7,29.43,2
4,20130213,8,-74.99922,167.11804,300.562,34.70,-1.89,47.66,2,33.40,2,2.18,2,-999,5,-999,5
4,20130213,10,-74.99922,167.11806,200.658,34.67,-1.89,47.21,2,33.06,2,2.20,2,71.65,7,29.68,2
4,20130213,12,-74.99922,167.11806,99.727,34.64,-1.88,48.14,2,31.67,2,2.22,2,71.47,7,29.80,2
4,20130213,14,-74.99922,167.11805,50.327,34.60,-1.58,49.55,2,30.21,2,-999,5,72.34,7,29.75,2
4,20130213,16,-74.99922,167.11806,24.959,34.37,-1.45,51.24,2,28.94,2,2.07,2,63.86,7,27.18,2
4,20130213,18,-74.99920,167.11806,15.313,33.70,-0.98,53.21,2,18.19,2,1.19,2,41.27,7,16.60,2
4,20130213,20,-74.99920,167.11806,4.367,33.55,-1.46,58.49,2,16.01,2,0.95,2,37.98,7,14.72,2
5,20130214,2,-74.98524,165.83509,1091.696,34.79,-1.88,43.67,2,33.21,2,2.20,2,80.69,2,29.24,2
5,20130214,4,-74.98456,165.84070,900.435,34.78,-1.89,44.79,2,32.66,2,2.20,2,75.19,2,28.75,2
5,20130214,6,-74.98364,165.84635,701.409,34.77,-1.90,45.32,2,31.83,2,2.10,2,77.12,2,28.85,2
5,20130214,8,-74.98260,165.85164,501.907,34.74,-1.89,46.48,2,33.78,2,2.10,2,78.96,2,29.13,2
5,20130214,10,-74.98144,165.85729,302.785,34.72,-1.89,47.48,2,31.96,2,2.10,2,79.63,2,29.46,2
5,20130214,12,-74.98076,165.86029,201.833,34.69,-1.83,48.85,2,31.28,2,2.10,2,76.35,2,28.63,2
5,20130214,14,-74.98007,165.86331,100.290,34.63,-1.83,49.68,2,32.74,2,2.20,2,76.16,2,28.91,2
5,20130214,16,-74.97956,165.86586,59.463,34.30,-1.61,51.24,2,28.26,2,1.70,2,64.57,2,22.86,2
5,20130214,18,-74.97904,165.86840,14.243,33.63,-1.78,53.94,2,18.24,2,1.10,2,63.95,2,16.64,2
5,20130214,20,-74.97872,165.86966,1.727,33.62,-1.78,56.36,2,17.39,2,0.90,2,80.90,2,14.35,2
6,20130214,2,-74.99334,165.96161,1038.256,34.79,-1.88,43.36,2,32.55,2,2.00,7,83.66,7,32.58,7
6,20130214,4,-74.99324,165.96275,999.061,34.79,-1.88,44.37,2,31.75,2,1.90,7,85.08,7,29.15,2
6,20130214,6,-74.99314,165.96422,899.889,34.78,-1.89,45.38,2,31.20,2,1.90,7,84.92,7,29.04,2
6,20130214,8,-74.99296,165.96544,799.872,34.78,-1.89,45.45,2,30.88,2,2.00,7,82.82,7,30.56,2
6,20130214,10,-74.99279,165.96680,699.949,34.77,-1.90,46.11,2,29.38,2,1.90,7,77.77,7,30.69,2
6,20130214,12,-74.99234,165.97292,139.176,34.66,-1.89,49.57,2,33.04,2,1.90,7,87.39,7,30.17,2
6,20130214,14,-74.99222,165.97446,74.836,34.61,-1.80,50.13,2,33.87,2,-999,5,86.35,7,28.31,2
6,20130214,16,-74.99218,165.97496,59.806,34.52,-1.54,51.86,2,31.04,2,-999,5,87.12,7,27.21,2
6,20130214,18,-74.99208,165.97584,30.382,34.18,-1.67,53.86,2,27.84,2,1.80,7,80.97,7,24.94,2
6,20130214,20,-74.99196,165.97677,1.169,33.72,-1.76,58.95,2,18.03,2,1.10,7,56.28,7,15.42,2
7,20130214,2,-75.69604,165.86341,613.385,34.77,-1.90,44.95,2,31.67,2,2.10,2,84.25,2,29.75,2
7,20130214,4,-75.69596,165.86394,500.345,34.73,-1.89,46.47,2,31.78,2,2.10,2,82.52,2,30.22,2
7,20130214,6,-75.69598,165.86424,400.026,34.72,-1.89,46.48,2,33.23,2,2.10,2,82.89,2,30.25,2
7,20130214,8,-75.69586,165.86442,300.403,34.70,-1.89,47.32,2,33.23,2,2.10,2,82.47,2,30.27,2
7,20130214,10,-75.69582,165.86446,200.039,34.68,-1.88,48.15,2,34.92,2,2.20,7,85.19,2,29.97,2
7,20130214,12,-75.69580,165.86441,140.362,34.65,-1.82,48.65,2,32.00,2,1.90,2,83.36,2,29.15,2
7,20130214,14,-75.69562,165.86452,80.513,34.62,-1.86,49.36,2,32.20,2,2.00,2,81.79,2,29.76,2
7,20130214,16,-75.69542,165.86474,30.308,34.54,-1.76,49.50,2,31.98,2,2.00,2,81.79,2,28.79,2
7,20130214,18,-75.69532,165.86498,15.450,34.43,-1.55,50.80,2,29.94,2,1.90,2,75.48,2,25.41,2
7,20130214,20,-75.69522,165.86532,5.360,33.81,-1.42,53.60,2,24.30,2,1.30,2,64.57,2,17.31,2
9,20130215,1,-76.93340,169.25036,830.691,34.74,-1.89,44.72,2,31.57,2,2.20,2,83.65,7,30.89,2
9,20130215,3,-76.93340,169.25050,700.274,34.73,-1.89,45.55,2,34.15,2,2.20,2,75.38,7,30.54,2
9,20130215,5,-76.93340,169.25050,600.315,34.72,-1.89,46.07,2,33.52,2,2.20,2,75.87,7,30.48,2
9,20130215,7,-76.93340,169.25048,500.295,34.71,-1.89,46.23,2,34.33,2,2.10,2,76.89,7,30.46,2
9,20130215,8,-76.93340,169.25050,400.308,34.69,-1.88,46.87,2,33.85,2,-999,5,-999,5,-999,5
9,20130215,9,-76.93340,169.25050,400.144,34.69,-1.88,-999,5,-999,5,2.10,2,77.63,7,30.27,2
9,20130215,10,-76.93340,169.25050,299.927,34.66,-1.88,47.58,2,33.09,2,-999,5,-999,5,-999,5
9,20130215,11,-76.93340,169.25050,300.024,34.66,-1.88,-999,5,-999,5,2.20,2,77.64,7,30.46,2
9,20130215,12,-76.93340,169.25048,200.056,34.60,-1.89,48.64,2,27.86,2,-999,5,-999,5,-999,5
9,20130215,13,-76.93340,169.25050,200.003,34.61,-1.89,-999,5,-999,5,2.20,2,78.92,7,30.70,2
9,20130215,14,-76.93340,169.25050,100.090,34.35,-1.16,49.42,2,19.60,2,-999,5,-999,5,-999,5
9,20130215,15,-76.93340,169.25050,100.108,34.34,-1.13,-999,5,-999,5,1.90,2,66.83,7,24.28,2
9,20130215,16,-76.93340,169.25050,49.882,34.33,-1.12,50.38,2,24.33,2,-999,5,-999,5,-999,5
9,20130215,17,-76.93340,169.25050,49.892,34.33,-1.12,-999,5,-999,5,1.70,2,59.96,7,22.17,2
9,20130215,18,-76.93340,169.25050,25.131,34.33,-1.13,52.24,2,24.91,2,1.60,2,60.17,7,22.12,2
9,20130215,20,-76.93340,169.25048,1.916,34.33,-1.11,53.54,2,24.67,2,1.60,2,61.37,7,21.83,2
10,20130216,2,-76.50014,172.00050,647.595,34.73,-1.89,45.23,2,29.04,2,2.12,2,85.36,2,31.25,2
10,20130216,4,-76.50014,172.00048,600.325,34.72,-1.89,45.28,2,32.05,2,2.13,2,81.93,2,31.41,2
10,20130216,6,-76.50014,172.00053,500.402,34.71,-1.90,45.42,2,31.08,2,2.15,2,76.74,2,31.34,2
10,20130216,8,-76.50014,172.00047,400.048,34.68,-1.91,45.78,2,34.66,2,2.06,2,78.43,2,31.49,2
10,20130216,10,-76.50014,172.00044,300.070,34.64,-1.93,46.37,2,32.02,2,2.24,2,77.78,2,31.33,2
10,20130216,12,-76.50014,172.00048,199.920,34.57,-1.82,45.64,2,33.49,2,2.17,2,75.19,2,30.82,2
10,20130216,13,-76.50016,172.00048,99.845,34.42,-1.46,-999,5,-999,5,2.22,2,76.66,2,28.63,2
10,20130216,14,-76.50014,172.00054,79.969,34.32,-0.98,49.49,2,32.71,2,1.64,2,63.51,2,22.61,2
10,20130216,16,-76.50014,172.00048,50.069,34.31,-0.97,51.99,2,28.66,2,1.56,2,64.18,2,22.06,2
10,20130216,18,-76.50014,172.00050,25.261,34.31,-0.95,53.51,2,27.12,2,1.79,2,66.02,2,21.76,2
10,20130216,20,-76.50014,172.00052,3.510,34.30,-0.93,56.59,2,26.71,2,1.57,2,65.07,2,21.79,2
12,20130216,1,-76.03371,178.00310,463.231,34.64,-1.92,44.46,2,34.14,2,2.18,2,89.03,2,31.44,2
12,20130216,3,-76.03378,178.00342,429.455,34.63,-1.91,46.69,2,34.52,2,2.08,2,85.01,2,31.21,2
12,20130216,5,-76.03380,178.00363,399.684,34.60,-1.86,46.75,2,36.41,2,2.08,2,83.91,2,30.69,2
12,20130216,7,-76.03396,178.00463,300.458,34.51,-1.73,47.77,2,35.27,2,2.05,2,85.51,2,30.65,2
12,20130216,9,-76.03403,178.00447,200.221,34.44,-1.46,48.05,2,35.17,2,2.15,2,79.91,2,30.07,2
12,20130216,11,-76.03402,178.00448,149.416,34.41,-1.61,48.54,2,35.94,2,2.18,2,83.01,2,27.36,2
12,20130216,13,-76.03396,178.00370,89.249,34.34,-1.41,48.67,2,31.35,2,2.04,2,77.43,2,23.37,2
12,20130216,14,-76.03394,178.00367,89.242,34.34,-1.39,49.33,2,26.92,2,-999,5,-999,5,-999,5
12,20130216,15,-76.03376,178.00309,50.252,34.28,-1.10,51.55,2,26.35,2,1.68,2,71.29,2,23.27,2
12,20130216,17,-76.03372,178.00268,24.635,34.28,-1.09,52.67,2,28.40,2,1.65,2,69.61,2,23.22,2
12,20130216,19,-76.03358,178.00205,5.555,34.28,-1.09,52.78,2,27.16,2,1.60,2,71.03,2,23.03,2
14,20130217,2,-75.88088,176.92218,423.355,34.66,-1.89,46.74,2,32.95,2,2.14,2,87.37,2,31.68,2
14,20130217,4,-75.88086,176.92208,400.235,34.62,-1.81,46.89,2,32.83,2,2.17,2,88.07,2,31.56,2
14,20130217,6,-75.88086,176.92212,300.222,34.50,-1.37,47.13,2,33.20,2,2.19,2,83.66,2,31.05,2
14,20130217,8,-75.88082,176.92182,250.371,34.47,-1.18,47.62,2,34.26,2,2.18,2,82.64,2,31.32,2
14,20130217,10,-75.88082,176.92182,198.992,34.42,-1.52,48.21,2,33.89,2,2.07,2,81.20,2,30.99,2
14,20130217,12,-75.88082,176.92148,101.048,34.36,-1.50,48.54,2,31.02,2,2.08,2,76.49,2,29.50,2
14,20130217,14,-75.88082,176.92142,74.626,34.26,-1.21,50.11,2,32.46,2,2.05,2,75.84,2,28.42,2
14,20130217,16,-75.88082,176.92144,51.090,34.24,-1.07,51.69,2,27.41,2,1.64,2,68.46,2,22.28,2
14,20130217,18,-75.88082,176.92138,20.118,34.24,-1.06,52.33,2,24.08,2,1.67,2,68.52,2,22.91,2
14,20130217,20,-75.88082,176.92129,4.066,34.24,-1.06,53.15,2,25.40,2,1.70,2,67.58,2,22.90,2
16,20130217,2,-75.74826,175.87558,458.479,34.72,-1.89,46.23,2,34.21,2,2.20,2,84.02,2,31.19,2
16,20130217,4,-75.74796,175.87413,399.300,34.62,-1.80,46.24,2,33.22,2,2.27,2,85.13,2,31.76,2
16,20130217,6,-75.74790,175.87296,351.022,34.57,-1.45,46.87,2,32.03,2,2.25,2,85.00,2,31.86,2
16,20130217,8,-75.74786,175.87240,299.464,34.51,-1.22,47.56,2,32.81,2,2.20,2,82.66,2,31.51,2
16,20130217,10,-75.74786,175.87186,200.516,34.41,-1.61,48.14,2,34.41,2,2.18,2,82.22,2,30.83,2
16,20130217,12,-75.74778,175.87196,98.657,34.23,-0.98,48.82,2,26.24,2,1.75,2,68.66,2,23.55,2
16,20130217,14,-75.74781,175.87142,75.026,34.22,-0.94,49.41,2,25.89,2,1.66,2,66.07,2,22.46,2
16,20130217,16,-75.74779,175.87162,50.786,34.22,-0.94,50.50,2,25.47,2,1.64,2,68.49,2,22.30,2
16,20130217,18,-75.74774,175.87140,20.407,34.22,-0.95,51.74,2,25.27,2,1.66,2,68.13,2,22.55,2
16,20130217,20,-75.74768,175.87142,4.162,34.22,-0.95,52.72,2,27.20,2,1.66,2,66.12,2,22.39,2
17,20130217,2,-75.75000,169.00002,427.236,34.72,-1.89,46.35,2,33.86,2,2.13,2,85.21,2,32.52,2
17,20130217,4,-75.75000,169.00002,400.178,34.72,-1.89,46.74,2,30.98,2,2.11,2,82.76,2,31.97,2
17,20130217,6,-75.75000,169.00004,299.781,34.67,-1.90,47.40,2,32.59,2,2.11,2,79.95,2,31.14,2
17,20130217,8,-75.75000,169.00000,199.924,34.65,-1.89,47.96,2,33.10,2,2.06,2,78.04,2,30.61,2
17,20130217,10,-75.75000,169.00002,150.390,34.64,-1.89,48.37,2,35.35,2,2.10,2,77.78,2,30.74,2
17,20130217,12,-75.75000,169.00004,100.014,34.60,-1.76,48.65,2,33.43,2,2.11,2,79.37,2,32.46,2
17,20130217,14,-75.75000,169.00002,50.106,34.51,-1.58,50.87,2,33.86,2,2.13,2,80.55,2,30.65,2
17,20130217,16,-75.75000,169.00002,30.254,34.37,-1.35,52.15,2,32.64,2,2.05,2,73.13,2,22.98,2
17,20130217,18,-75.75000,169.00003,14.947,34.04,-0.51,54.35,2,19.79,2,1.41,2,53.89,2,16.32,2
17,20130217,20,-75.75000,169.00002,3.445,33.79,-1.04,54.49,2,13.72,2,0.81,2,33.62,2,11.65,2
18,20130218,2,-75.64610,166.89206,484.436,34.73,-1.89,46.62,2,31.68,2,2.12,2,84.83,2,30.53,2
18,20130218,4,-75.64604,166.89341,400.327,34.72,-1.89,47.13,2,32.57,2,2.10,2,81.74,2,30.20,2
18,20130218,6,-75.64586,166.89470,300.622,34.69,-1.89,47.69,2,33.46,7,2.09,2,84.78,2,30.63,2
18,20130218,8,-75.64588,166.89580,200.097,34.66,-1.89,48.14,2,31.17,2,2.14,2,79.93,2,30.11,2
18,20130218,10,-75.64592,166.89693,99.929,34.63,-1.87,49.24,2,31.51,2,2.19,2,80.45,2,30.45,2
18,20130218,11,-75.64586,166.89767,54.946,34.58,-1.67,51.33,2,31.14,2,2.14,2,80.68,2,29.06,2
18,20130218,12,-75.64586,166.89770,54.877,34.58,-1.67,51.48,2,33.57,2,2.15,2,80.96,2,28.05,2
18,20130218,14,-75.64582,166.89836,19.922,34.52,-1.62,53.07,2,34.46,2,2.22,2,79.88,2,30.30,2
18,20130218,16,-75.64584,166.89864,14.823,33.91,-1.75,53.15,2,30.47,2,2.03,2,73.12,2,27.33,2
18,20130218,18,-75.64586,166.89895,10.282,33.85,-1.78,53.66,2,23.64,2,1.54,2,55.19,2,21.19,2
18,20130218,20,-75.64592,166.89934,1.673,33.85,-1.78,53.71,2,18.96,2,1.10,2,41.95,2,17.20,2
19,20130218,2,-75.43869,167.37450,406.693,34.76,-1.90,46.38,2,33.34,2,2.13,2,84.90,2,30.38,2
19,20130218,4,-75.43918,167.37488,300.256,34.70,-1.89,47.29,2,37.21,7,2.10,2,82.15,2,31.04,2
19,20130218,6,-75.43938,167.37544,199.550,34.66,-1.89,47.63,2,33.62,2,2.06,2,80.85,2,31.08,2
19,20130218,8,-75.43946,167.37597,149.785,34.65,-1.89,48.56,2,30.04,7,2.11,2,79.84,2,30.88,2
19,20130218,10,-75.43946,167.37650,100.008,34.63,-1.85,49.45,2,34.13,2,2.13,2,80.50,2,30.52,2
19,20130218,12,-75.43940,167.37726,50.088,34.57,-1.49,50.47,2,31.90,2,2.19,2,83.09,2,31.34,2
19,20130218,14,-75.43936,167.37806,24.381,34.46,-1.41,51.67,2,33.45,2,2.18,2,79.21,2,30.48,2
19,20130218,16,-75.43934,167.37864,15.004,33.78,-1.82,52.48,2,24.94,2,1.43,2,52.82,2,19.96,2
19,20130218,18,-75.43930,167.37906,9.981,33.77,-1.82,52.54,2,15.79,2,1.03,2,42.61,2,15.13,2
19,20130218,20,-75.43929,167.37960,1.084,33.77,-1.82,52.75,2,16.38,2,1.08,2,39.96,2,14.96,2
20,20130218,2,-75.15764,167.91968,356.680,34.75,-1.90,46.54,2,31.17,2,2.31,2,81.98,2,-999,5
20,20130218,4,-75.15764,167.92052,299.915,34.70,-1.90,47.46,2,34.08,2,2.21,2,85.02,2,-999,5
20,20130218,6,-75.15764,167.92173,200.407,34.66,-1.89,48.53,2,30.69,2,2.16,2,82.46,2,-999,5
20,20130218,8,-75.15766,167.92254,149.436,34.64,-1.89,49.25,2,31.99,2,2.13,2,79.89,2,-999,5
20,20130218,10,-75.15766,167.92338,100.171,34.60,-1.69,50.88,2,30.68,2,2.21,2,84.68,2,-999,5
20,20130218,12,-75.15768,167.92435,50.266,34.49,-1.42,53.00,2,31.91,2,2.19,2,80.12,2,-999,5
20,20130218,14,-75.15768,167.92501,30.197,33.90,-1.70,55.44,2,21.01,2,1.24,2,47.20,2,-999,5
20,20130218,16,-75.15768,167.92530,20.137,33.89,-1.68,56.31,2,20.69,2,1.22,2,47.57,2,-999,5
20,20130218,18,-75.15768,167.92542,9.779,33.88,-1.65,56.47,2,19.30,2,1.18,2,47.46,2,-999,5
20,20130218,20,-75.15768,167.92542,0.917,33.88,-1.64,56.63,2,18.49,2,1.20,2,48.52,2,-999,5
23,20130218,2,-75.45806,168.99664,359.812,34.76,-1.90,46.87,2,33.78,2,2.17,2,80.96,2,31.59,2
23,20130218,4,-75.45804,168.99679,299.417,34.69,-1.90,47.39,2,31.62,7,2.23,2,81.07,2,31.05,2
23,20130218,6,-75.45801,168.99705,200.715,34.65,-1.89,47.68,2,34.10,2,2.20,2,78.42,2,30.79,2
23,20130218,8,-75.45800,168.99700,149.933,34.64,-1.89,47.86,2,34.86,2,2.23,2,78.22,2,30.85,2
23,20130218,10,-75.45804,168.99710,100.585,34.61,-1.74,48.29,2,35.38,2,2.19,2,78.72,2,30.09,2
23,20130218,12,-75.45798,168.99747,80.163,34.56,-1.54,50.33,2,35.42,2,2.22,2,80.70,2,30.03,2
23,20130218,14,-75.45794,168.99754,50.444,34.50,-1.59,51.69,2,34.68,2,2.22,2,78.45,2,29.78,2
23,20130218,16,-75.45794,168.99755,24.861,34.30,-1.31,52.86,2,28.51,2,1.82,2,64.29,2,24.92,2
23,20130218,18,-75.45794,168.99752,9.988,33.87,-0.85,53.77,2,16.13,2,0.88,2,38.91,2,13.10,2
23,20130218,20,-75.45796,168.99751,4.987,33.86,-0.60,55.05,2,16.54,2,0.85,2,38.63,2,12.71,2
24,20130218,2,-75.75004,168.99540,426.917,34.72,-1.89,46.71,2,32.60,2,2.20,2,84.36,2,30.56,2
24,20130218,4,-75.75004,168.99542,399.819,34.71,-1.90,46.69,2,33.44,2,2.22,2,86.72,2,30.27,2
24,20130218,6,-75.75006,168.99542,300.300,34.67,-1.90,47.56,2,34.93,2,2.18,2,81.25,2,30.45,2
24,20130218,8,-75.75012,168.99468,200.773,34.65,-1.89,48.35,2,33.28,2,2.17,2,78.74,2,30.43,2
24,20130218,10,-75.75006,168.99514,100.579,34.60,-1.74,48.97,2,33.48,2,2.20,2,92.26,2,30.09,2
24,20130218,12,-75.75006,168.99534,49.831,34.49,-1.54,50.24,2,33.14,2,2.11,2,79.20,2,29.55,2
24,20130218,14,-75.75006,168.99527,29.689,34.27,-1.13,51.38,2,28.48,2,2.04,2,72.26,2,26.46,2
24,20130218,16,-75.75007,168.99514,20.015,33.94,-1.00,52.33,2,21.24,2,1.34,2,47.32,2,17.75,2
24,20130218,18,-75.75011,168.99493,10.025,33.70,-1.05,54.15,2,14.79,2,0.76,2,25.50,2,9.74,2
24,20130218,20,-75.75012,168.99480,5.288,33.70,-1.05,54.51,2,10.79,2,0.68,2,22.91,2,8.33,2
25,20130219,2,-75.59516,167.92012,423.774,34.76,-1.90,46.52,2,32.86,2,2.21,2,88.09,7,29.52,2
25,20130219,4,-75.59526,167.91952,399.497,34.75,-1.90,47.15,2,33.29,2,2.19,2,90.88,2,29.50,2
25,20130219,6,-75.59532,167.91914,298.877,34.69,-1.90,47.69,2,35.52,2,2.17,2,89.40,2,30.21,2
25,20130219,8,-75.59538,167.91880,200.113,34.65,-1.89,48.31,2,33.51,2,2.15,2,81.73,2,29.25,2
25,20130219,10,-75.59536,167.91890,100.251,34.62,-1.83,49.17,2,33.60,2,2.14,2,80.19,2,29.42,2
25,20130219,12,-75.59540,167.91872,50.866,34.55,-1.61,50.39,2,34.71,2,2.21,2,83.50,2,29.92,2
25,20130219,14,-75.59542,167.91857,30.394,34.29,-1.44,52.44,2,27.18,2,1.67,2,62.04,2,23.32,2
25,20130219,16,-75.59546,167.91830,20.766,33.94,-1.52,55.35,2,16.67,2,1.01,2,37.74,2,14.84,2
25,20130219,18,-75.59548,167.91814,9.951,33.62,-1.57,56.06,2,13.58,2,0.77,2,34.96,2,10.54,2
25,20130219,20,-75.59552,167.91796,3.483,33.56,-1.56,57.01,2,11.02,2,0.65,2,22.89,2,8.60,2
26,20130219,2,-75.42486,166.76159,443.055,34.77,-1.90,46.54,2,34.12,2,2.00,2,86.61,2,29.60,2
26,20130219,4,-75.42484,166.76054,389.117,34.73,-1.90,47.25,2,32.39,2,2.04,2,84.75,2,29.61,2
26,20130219,6,-75.42482,166.75960,300.279,34.70,-1.90,47.96,2,34.21,2,2.03,2,83.96,2,30.04,2
26,20130219,8,-75.42482,166.75867,200.198,34.66,-1.89,48.77,2,33.25,2,2.00,2,85.54,2,30.08,2
26,20130219,10,-75.42480,166.75772,99.990,34.63,-1.85,49.48,2,32.82,2,2.13,2,82.75,2,29.89,2
26,20130219,12,-75.42480,166.75710,49.616,34.58,-1.50,50.68,2,33.65,2,2.10,2,85.41,2,29.94,2
26,20130219,14,-75.42480,166.75671,30.236,34.53,-1.60,51.39,2,33.29,2,2.09,2,85.41,2,29.64,2
26,20130219,16,-75.42478,166.75647,20.497,34.50,-1.58,52.53,2,34.69,2,2.16,2,82.47,2,29.40,2
26,20130219,18,-75.42478,166.75625,9.882,33.90,-1.79,52.85,2,24.82,2,1.44,2,55.67,2,20.40,2
26,20130219,20,-75.42478,166.75593,1.198,33.88,-1.79,53.75,2,20.17,2,1.17,2,44.51,2,17.07,2
27,20130219,2,-75.15042,164.93272,1079.062,34.79,-1.88,44.36,2,32.80,2,2.01,2,87.05,2,31.00,2
27,20130219,4,-75.14983,164.93256,900.006,34.78,-1.89,45.51,2,34.04,2,2.01,2,82.06,2,24.10,7
27,20130219,6,-75.14920,164.93248,700.623,34.76,-1.89,45.51,2,32.44,2,1.97,7,80.82,2,29.56,2
27,20130219,8,-75.14824,164.93230,397.623,34.73,-1.90,46.87,2,30.57,2,2.03,2,78.67,2,27.31,2
27,20130219,10,-75.14774,164.93218,250.152,34.71,-1.95,48.34,2,32.27,2,2.02,2,74.57,2,30.49,2
27,20130219,12,-75.14724,164.93208,100.192,34.67,-1.86,49.47,2,21.56,2,1.98,2,77.90,2,29.75,2
27,20130219,14,-75.14702,164.93204,50.074,34.48,-1.52,50.32,2,31.79,7,1.92,2,72.51,2,26.56,2
27,20130219,16,-75.14686,164.93202,30.116,33.76,-1.81,50.89,2,23.12,2,1.12,2,53.03,2,16.83,2
27,20130219,18,-75.14670,164.93198,15.099,33.73,-1.83,51.75,2,21.22,2,0.95,2,48.64,2,14.80,2
27,20130219,20,-75.14652,164.93196,3.451,33.70,-1.81,51.95,2,16.24,2,0.89,2,45.90,2,13.09,2
28,20130220,2,-74.94582,164.22400,652.473,34.76,-1.90,45.38,2,32.26,2,2.08,2,80.94,2,29.07,2
28,20130220,4,-74.94584,164.22390,550.007,34.74,-1.91,46.17,2,31.20,2,2.04,2,80.37,2,29.86,2
28,20130220,6,-74.94570,164.22408,450.352,34.73,-1.93,46.48,2,31.07,2,2.11,2,80.17,2,30.22,2
28,20130220,8,-74.94560,164.22412,349.598,34.71,-2.04,47.25,2,33.54,2,2.08,2,80.28,2,30.39,2
28,20130220,10,-74.94560,164.22408,199.858,34.67,-1.88,48.16,2,30.52,2,2.11,2,81.93,2,29.34,2
28,20130220,12,-74.94560,164.22404,99.919,34.59,-1.82,49.39,2,32.32,2,2.11,2,79.72,2,30.22,2
28,20130220,14,-74.94558,164.22406,59.922,34.19,-1.04,52.36,2,23.10,2,1.62,2,67.74,2,23.95,2
28,20130220,16,-74.94558,164.22408,39.431,33.82,-1.55,54.15,2,21.16,2,1.27,2,58.21,2,19.17,2
28,20130220,18,-74.94562,164.22404,19.962,33.74,-1.70,55.01,2,17.96,2,1.07,2,52.19,2,14.29,2
28,20130220,20,-74.94560,164.22404,2.505,33.74,-1.69,53.96,2,17.16,2,1.07,2,51.98,2,14.50,2
29,20130220,2,-74.83228,164.47722,627.394,34.77,-1.90,45.37,2,32.20,2,2.10,2,79.71,2,28.45,2
29,20130220,4,-74.83234,164.47728,600.046,34.76,-1.91,45.65,2,33.45,2,2.07,2,79.82,2,28.70,2
29,20130220,6,-74.83254,164.47750,500.294,34.72,-1.97,46.23,2,32.79,2,2.06,2,80.03,2,29.25,2
29,20130220,8,-74.83272,164.47760,400.212,34.71,-1.93,46.74,2,31.37,2,2.01,2,79.31,2,29.26,2
