cruise_id,sta_HPLC,date_local,depth,lat,lon,cast,yrday,time_local,bottle,sample_id,depth_bottom,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_hex,allox,diatox,zeax,lutein,crocox,chl_a2,chl_a,carotene_a,carotene_b,chl_c3,chl_b,p_phorbide,p_phytin,monad,chlide,antherax
NBP0601,S08,20051230,5,-74.819,169.239,nd,364,nd,nd,S08-11,nd,19.58,702.77,0.00,0.00,19.78,194.48,14.23,0.00,0.00,1853.12,296.37,59.19,0.00,97.50,0.00,120.67,0.00,32.63,4724.53,0.00,18.40,970.70,7.06,43.22,85.24,15.44,742.09,nd
NBP0601,S09,20051230,150,-76.733,168.283,nd,364,nd,nd,S09-01,762,0.00,509.67,114.64,148.88,38.36,347.44,0.00,27.03,0.00,1033.16,121.60,67.55,0.00,90.77,0.00,77.55,0.00,0.00,4164.79,0.00,19.31,762.76,8.40,249.62,640.76,0.00,322.74,nd
NBP0601,S09,20051230,100,-76.733,168.283,nd,364,nd,nd,S09-02,762,0.00,429.37,0.00,116.18,40.36,101.99,0.00,20.65,0.00,1207.91,92.77,26.19,0.00,25.81,0.00,76.90,0.00,0.00,3378.68,0.00,14.67,720.23,6.04,210.17,529.37,6.36,204.91,nd
NBP0601,S09,20051230,80,-76.733,168.283,nd,364,nd,nd,S09-03,762,0.00,631.41,0.00,121.21,67.93,144.80,15.86,29.63,0.00,1700.40,123.71,37.97,0.00,59.20,0.00,115.60,0.00,0.00,4816.47,0.00,17.25,999.00,11.83,279.76,539.70,40.31,238.28,nd
NBP0601,S09,20051230,60,-76.733,168.283,nd,364,nd,nd,S09-04,762,0.00,835.95,0.00,119.99,51.73,287.78,0.00,0.00,0.00,2171.59,185.53,51.18,0.00,57.18,17.61,152.85,0.00,0.00,6166.91,0.00,20.66,1205.97,13.92,282.09,671.93,43.55,247.42,nd
NBP0601,S09,20051230,50,-76.733,168.283,nd,364,nd,nd,S09-05,762,21.25,874.51,0.00,75.97,43.85,429.87,17.63,18.79,0.00,2428.92,213.78,71.51,0.00,90.00,21.01,145.91,0.00,0.00,6059.26,0.00,23.89,1218.87,9.91,222.75,623.91,0.00,236.10,nd
NBP0601,S09,20051230,35,-76.733,168.283,nd,364,nd,nd,S09-06,762,17.62,881.41,0.00,79.80,34.24,451.55,0.00,0.00,0.00,2228.17,210.40,104.21,0.00,94.74,32.84,126.26,0.00,0.00,6046.36,0.00,22.97,1203.41,7.65,201.21,613.36,0.00,189.38,nd
NBP0601,S09,20051230,23,-76.733,168.283,nd,364,nd,nd,S09-07,762,18.15,996.00,0.00,81.60,39.28,510.94,22.88,19.87,0.00,2529.85,276.47,106.28,0.00,88.96,27.38,161.56,0.00,0.00,6539.62,0.00,24.91,1205.77,0.00,205.08,726.68,0.00,205.06,nd
NBP0601,S09,20051230,15,-76.733,168.283,nd,364,nd,nd,S09-08,762,10.79,1044.63,0.00,30.95,37.62,278.72,0.00,17.80,0.00,2993.88,255.02,68.51,0.00,33.81,18.79,171.41,0.00,0.00,6754.24,0.00,21.55,1320.47,12.14,101.75,610.81,13.94,156.49,nd
NBP0601,S09,20051230,9,-76.733,168.283,nd,364,nd,nd,S09-09,762,15.81,565.51,0.00,22.70,20.98,190.33,0.00,10.51,0.00,1591.09,265.68,53.84,0.00,36.41,18.88,93.07,0.00,0.00,3855.49,0.00,16.80,756.49,6.62,50.96,384.55,15.37,69.34,nd
NBP0601,S09,20051230,7,-76.733,168.283,nd,364,nd,nd,S09-10,762,5.46,265.36,0.00,12.33,11.17,112.62,0.00,0.00,0.00,730.28,173.29,27.14,0.00,25.35,15.52,40.57,0.00,0.00,1876.57,0.00,9.36,370.44,6.18,28.81,221.63,6.64,52.07,nd
NBP0601,S09,20051230,3,-76.733,168.283,nd,364,nd,nd,S09-11,762,5.93,272.89,0.00,10.26,11.76,104.33,0.00,6.79,0.00,770.42,174.07,23.56,0.00,37.75,14.51,39.93,0.00,0.00,1963.55,0.00,8.82,384.95,4.07,21.44,176.84,4.57,50.19,nd
NBP0601,S09,20051230,0,-76.733,168.283,nd,364,nd,nd,S09-12,762,11.54,342.69,0.00,11.31,13.26,115.27,0.00,7.88,0.00,962.71,191.83,28.95,0.00,43.81,14.31,54.33,0.00,0.00,2337.03,0.00,9.34,479.85,2.81,29.03,227.60,6.11,47.85,nd
NBP0601,S09,20051230,200,-76.733,168.283,nd,364,nd,nd,S09-19,757,7.99,345.28,65.52,126.51,29.23,212.35,5.85,18.16,0.00,828.84,84.88,38.23,0.00,61.95,0.00,57.50,0.00,0.00,2833.60,0.00,12.93,571.46,12.02,177.40,543.66,5.61,263.76,nd
NBP0601,S09,20051230,175,-76.733,168.283,nd,364,nd,nd,S09-20,757,8.92,452.74,78.63,73.11,26.85,270.32,8.50,20.97,0.00,1221.52,119.43,52.92,0.00,84.81,0.00,72.46,0.00,0.00,3420.36,0.00,14.35,746.30,0.00,166.15,484.29,5.39,273.98,nd
NBP0601,S09,20051230,150,-76.733,168.283,nd,364,nd,nd,S09-21,757,10.49,530.04,100.38,145.13,58.22,359.90,11.98,31.17,0.00,1279.56,133.95,73.70,0.00,92.14,6.47,80.84,0.00,0.00,4066.80,0.00,12.77,854.72,0.00,233.60,764.93,0.00,348.18,nd
NBP0601,S09,20051230,133,-76.733,168.283,nd,365,nd,nd,S09-22,757,7.24,159.08,21.41,51.07,15.38,78.75,0.00,6.54,0.00,526.84,48.84,14.51,0.00,41.08,3.95,30.43,0.00,0.00,1386.12,0.00,6.77,307.83,0.00,77.40,267.16,3.33,102.72,nd
NBP0601,S10,20051231,400,-76.502,165.680,nd,365,nd,nd,S10-04,633,0.00,4.53,0.00,0.00,0.00,7.88,0.00,0.00,0.00,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.18,0.00,0.00,0.00,0.00,6.46,185.53,0.00,0.00,nd
NBP0601,S10,20051231,300,-76.502,165.680,nd,365,nd,nd,S10-05,633,0.00,0.00,0.00,0.00,0.00,4.52,0.00,0.00,0.00,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.90,0.00,0.00,0.00,0.00,3.55,133.05,0.00,0.00,nd
NBP0601,S10,20051231,175,-76.502,165.680,nd,365,nd,nd,S10-06,633,0.00,4.81,0.00,0.00,0.00,5.16,0.00,0.00,0.00,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.19,0.00,0.00,28.45,0.00,3.75,144.54,0.00,10.23,nd
NBP0601,S10,20051231,125,-76.502,165.680,nd,365,nd,nd,S10-07,633,0.00,3.69,0.00,7.11,0.00,8.50,0.00,0.00,0.00,5.33,2.46,0.00,0.00,7.08,0.00,0.00,0.00,0.00,36.26,0.00,0.00,0.00,0.00,10.34,147.27,0.00,0.00,nd
NBP0601,S10,20051231,200,-76.500,165.673,nd,365,nd,nd,S10-08,633,0.00,16.52,0.00,15.41,3.39,30.88,0.00,0.00,0.00,41.03,7.38,0.00,0.00,13.01,0.00,0.00,0.00,0.00,163.94,0.00,0.00,59.42,0.00,29.37,124.41,0.00,11.04,nd
NBP0601,S10,20051231,100,-76.500,165.673,nd,365,nd,nd,S10-11,633,0.00,81.57,0.00,31.94,8.78,59.35,0.00,0.00,0.00,160.11,16.86,10.59,0.00,19.34,0.00,9.23,0.00,0.00,694.25,0.00,4.51,142.51,0.00,60.75,219.89,0.00,37.79,nd
NBP0601,S10,20051231,83,-76.500,165.673,nd,365,nd,nd,S10-13,633,0.00,130.33,0.00,56.70,15.58,80.98,0.00,0.00,0.00,233.61,22.01,9.94,0.00,15.39,0.00,14.59,0.00,0.00,1044.28,0.00,5.55,200.90,0.00,76.91,362.69,0.00,60.45,nd
NBP0601,S10,20051231,56,-76.500,165.673,nd,365,nd,nd,S10-14,633,0.00,160.57,0.00,61.99,13.37,104.58,2.76,2.60,0.00,251.31,26.73,16.69,0.00,21.87,0.00,17.35,0.00,0.00,1221.08,0.00,6.44,222.12,3.86,92.58,371.59,0.00,81.59,nd
NBP0601,S10,20051231,36,-76.500,165.673,nd,365,nd,nd,S10-15,633,4.22,188.12,31.58,72.44,13.96,139.59,4.30,5.41,0.00,277.29,31.11,24.41,0.00,34.29,0.00,16.28,0.00,0.00,1426.29,0.00,6.52,264.32,0.00,101.39,410.64,0.00,95.83,nd
NBP0601,S10,20051231,23,-76.500,165.673,nd,365,nd,nd,S10-16,633,0.00,158.33,34.82,70.86,9.56,116.68,3.97,3.15,0.00,192.85,28.95,22.54,0.00,19.80,0.00,11.48,0.00,0.00,1140.35,0.00,4.25,193.12,11.22,105.58,345.38,0.00,83.49,nd
NBP0601,S10,20051231,17,-76.500,165.673,nd,365,nd,nd,S10-17,633,4.99,121.70,27.55,60.06,6.83,111.16,0.00,0.00,0.00,147.42,28.30,20.36,0.00,16.66,0.00,8.94,0.00,0.00,958.53,0.00,5.06,153.38,1.58,93.93,272.97,0.00,58.59,nd
NBP0601,S10,20051231,8,-76.500,165.673,nd,365,nd,nd,S10-18,633,2.81,80.44,14.65,41.77,3.38,90.71,0.00,0.00,0.00,74.62,25.80,15.65,10.97,9.98,0.00,5.05,0.00,0.00,669.48,0.00,3.64,88.06,6.76,66.26,216.13,0.00,49.70,nd
NBP0601,S10,20051231,0,-76.500,165.673,nd,365,nd,nd,S10-19,633,7.36,87.10,0.00,40.66,4.29,94.54,0.00,0.00,0.00,19.07,97.62,15.12,87.66,46.96,9.87,0.00,16.04,0.00,537.59,0.00,18.67,43.51,3.62,101.89,140.06,2.87,80.77,nd
NBP0601,S11,20060101,150,-76.500,167.530,nd,1,nd,nd,S11-01,720,0.00,88.18,0.00,81.28,13.59,117.26,11.24,4.32,0.00,180.78,32.31,21.07,0.00,44.51,0.00,13.45,0.00,0.00,792.99,0.00,5.54,155.23,0.00,94.50,148.78,0.00,194.90,nd
NBP0601,S11,20060101,100,-76.500,167.530,nd,1,nd,nd,S11-02,720,4.88,182.73,69.35,120.37,24.08,262.73,24.38,9.42,0.00,333.81,69.88,48.69,0.00,7.01,0.00,24.20,0.00,0.00,1506.90,0.00,11.98,275.89,2.48,188.28,338.24,25.93,492.01,nd
NBP0601,S11,20060101,80,-76.500,167.530,nd,1,nd,nd,S11-03,720,7.62,243.62,79.20,144.36,24.25,300.59,21.63,9.36,0.00,410.28,82.83,67.68,0.00,104.61,6.63,35.37,10.13,5.75,1811.93,0.00,15.92,346.36,4.39,212.45,390.70,4.73,666.96,nd
NBP0601,S11,20060101,60,-76.500,167.530,nd,1,nd,nd,S11-04,720,7.08,307.38,0.00,131.27,22.99,472.57,21.63,9.83,0.00,324.94,89.86,81.25,0.00,124.37,17.98,27.54,0.00,0.00,2069.63,0.00,14.20,320.63,4.56,203.65,217.50,0.00,605.40,nd
NBP0601,S11,20060101,50,-76.500,167.530,nd,1,nd,nd,S11-05,720,4.50,327.78,68.10,128.42,22.17,584.91,19.69,6.64,0.00,230.29,87.45,92.21,8.29,22.63,14.45,18.06,0.00,0.00,2020.58,0.00,12.36,279.46,8.22,169.93,152.53,21.12,529.72,nd
NBP0601,S11,20060101,40,-76.500,167.530,nd,1,nd,nd,S11-06,720,7.49,346.14,58.62,137.57,34.77,628.36,24.00,6.03,0.00,180.28,90.77,103.66,4.63,27.41,16.46,15.03,0.00,0.00,2012.35,0.00,12.00,256.99,7.26,179.88,153.22,17.33,516.10,nd
NBP0601,S11,20060101,27,-76.500,167.530,nd,1,nd,nd,S11-07,720,15.20,507.50,101.96,140.82,108.30,812.41,45.21,7.65,0.00,277.24,116.22,123.54,5.56,32.67,36.17,22.44,0.00,0.00,2759.45,0.00,14.02,372.60,7.53,180.46,142.94,11.98,649.01,nd
NBP0601,S11,20060101,18,-76.500,167.530,nd,1,nd,nd,S11-08,720,21.44,537.63,0.00,120.24,83.34,778.71,30.54,3.92,0.00,220.38,131.76,125.85,6.68,30.34,36.94,18.84,0.00,0.00,2495.58,0.00,12.15,328.73,5.47,179.63,131.03,10.90,580.66,nd
NBP0601,S11,20060101,11,-76.500,167.530,nd,1,nd,nd,S11-09,720,11.60,417.58,72.53,117.71,68.14,659.20,23.21,4.51,0.00,215.94,127.64,119.13,0.00,31.92,44.02,15.68,0.00,0.00,2075.52,0.00,10.52,284.11,8.21,186.05,120.31,9.56,522.90,nd
NBP0601,S11,20060101,8,-76.500,167.530,nd,1,nd,nd,S11-11a,720,8.62,402.87,0.00,6.02,39.53,644.46,18.78,3.79,0.00,187.74,149.01,88.53,0.00,57.55,52.54,13.41,0.00,0.00,1865.28,0.00,11.96,242.02,7.17,187.00,134.20,7.14,492.05,nd
NBP0601,S11,20060101,4,-76.500,167.530,nd,1,nd,nd,S11-11b,720,5.86,304.30,0.00,100.80,34.70,471.40,12.93,0.00,0.00,156.62,129.23,69.27,0.00,39.67,44.95,11.63,0.00,0.00,1451.17,0.00,9.24,187.22,3.25,131.55,93.48,5.25,337.60,nd
NBP0601,S11,20060101,0,-76.500,167.530,nd,1,nd,nd,S11-12,720,14.07,298.38,55.31,98.80,6.85,470.61,13.15,0.00,0.00,151.93,127.36,75.93,7.17,65.87,47.44,11.60,0.00,0.00,1406.51,0.00,8.76,183.50,3.66,151.66,106.13,6.75,348.56,nd
NBP0601,S12,20060101,450,-76.500,169.392,nd,1,nd,nd,S12-03,648,0.00,70.93,0.00,60.10,8.42,48.61,5.50,10.39,0.00,197.44,23.74,9.70,0.00,11.87,16.88,13.95,0.00,0.00,509.90,0.00,3.89,128.80,0.00,67.22,197.57,2.21,77.44,nd
NBP0601,S12,20060101,200,-76.500,169.392,nd,1,nd,nd,S12-05,648,0.00,67.75,0.00,13.73,7.73,44.54,0.00,0.00,0.00,222.83,19.48,4.37,0.00,10.65,0.00,12.30,0.00,0.00,459.76,0.00,2.66,132.42,0.00,29.31,153.50,0.00,25.33,nd
NBP0601,S12,20060101,150,-76.500,169.392,nd,1,nd,nd,S12-06,648,2.77,273.87,39.28,12.91,7.48,74.14,0.00,0.00,0.00,700.31,45.09,12.53,0.00,0.00,0.00,40.73,0.00,0.00,1696.21,0.00,4.14,372.25,3.72,38.59,250.08,0.00,61.64,nd
NBP0601,S12,20060101,100,-76.500,169.392,nd,1,nd,nd,S12-07,648,0.00,245.13,0.00,102.93,27.13,110.40,0.00,13.56,0.00,677.26,57.59,28.17,0.00,21.76,0.00,37.79,9.74,0.00,1876.11,0.00,5.79,431.54,0.00,118.82,516.70,15.51,186.05,nd
NBP0601,S12,20060101,80,-76.500,169.392,nd,1,nd,nd,S12-08,648,0.00,610.69,0.00,166.01,59.22,236.08,0.00,0.00,0.00,1820.62,135.50,49.76,0.00,96.41,0.00,89.66,21.45,0.00,4696.56,0.00,22.23,1068.90,4.90,206.83,1322.27,0.00,219.08,nd
NBP0601,S12,20060101,60,-76.500,169.392,nd,1,nd,nd,S12-09,648,0.00,685.80,0.00,101.02,51.26,164.95,0.00,20.13,0.00,2041.39,129.86,37.63,0.00,77.38,0.00,95.76,0.00,0.00,4553.13,0.00,9.21,1114.40,0.00,179.77,1261.70,0.00,136.05,nd
NBP0601,S12,20060101,50,-76.500,169.392,nd,1,nd,nd,S12-10,648,6.02,804.04,0.00,91.80,38.28,207.54,0.00,0.00,0.00,2103.01,159.04,41.93,0.00,32.91,0.00,135.22,0.00,0.00,5543.81,0.00,10.63,1235.49,23.55,195.81,1063.34,35.60,178.23,nd
NBP0601,S12,20060101,38,-76.500,169.392,nd,1,nd,nd,S12-11,648,7.70,871.76,109.17,106.01,36.26,417.88,0.00,29.49,0.00,2157.25,160.87,50.40,0.00,32.68,12.27,125.32,0.00,0.00,5693.00,0.00,21.58,1169.36,0.00,248.95,1302.34,63.07,333.95,nd
NBP0601,S12,20060101,17,-76.500,169.392,nd,1,nd,nd,S12-13,648,24.14,1332.81,195.94,72.78,55.37,471.77,0.00,20.23,0.00,3430.78,352.88,123.77,0.00,96.57,17.60,214.67,0.00,0.00,7905.84,0.00,23.46,1676.83,0.00,234.34,957.03,23.46,327.88,nd
NBP0601,S12,20060101,11,-76.500,169.392,nd,1,nd,nd,S12-14,648,6.47,423.61,0.00,43.18,18.31,209.15,0.00,0.00,0.00,975.05,159.53,47.69,0.00,40.02,13.66,45.25,0.00,0.00,2535.56,0.00,14.42,511.04,0.00,98.95,631.00,10.11,128.38,nd
NBP0601,S12,20060101,8,-76.500,169.392,nd,1,nd,nd,S12-15,648,4.38,211.96,0.00,51.46,12.75,268.64,0.00,7.10,0.00,233.33,188.73,34.21,0.00,35.90,25.08,13.41,0.00,0.00,1030.63,0.00,9.43,190.00,0.00,96.08,261.67,10.12,124.24,nd
NBP0601,S12,20060101,4,-76.500,169.392,nd,1,nd,nd,S12-16,648,4.23,165.21,20.24,43.43,9.05,247.76,0.00,0.00,0.00,195.06,109.88,47.56,0.00,44.99,28.50,5.47,0.00,0.00,655.51,0.00,7.41,155.27,2.37,106.43,296.09,10.99,74.96,nd
NBP0601,S12,20060101,0,-76.500,169.392,nd,1,nd,nd,S12-17,648,5.02,178.49,45.09,48.74,12.23,253.04,0.00,0.00,0.00,215.03,192.79,43.83,0.00,76.80,41.35,0.00,0.00,0.00,915.53,0.00,13.75,170.21,0.00,102.55,298.68,16.45,99.09,nd
NBP0601,S13,20060102,150,-76.500,173.250,nd,2,nd,nd,S13-01,648,1.21,38.41,10.13,37.54,7.12,25.88,7.96,3.28,0.00,117.88,14.45,4.97,0.00,24.22,15.68,7.61,0.00,24.99,272.04,0.00,2.70,75.33,0.00,43.78,62.12,0.00,85.07,nd
NBP0601,S13,20060102,100,-76.500,173.250,nd,2,nd,nd,S13-02,648,4.64,254.45,24.41,162.99,31.87,71.60,33.87,8.92,0.00,923.90,90.74,17.10,0.00,66.07,6.43,56.57,0.00,0.00,2082.22,0.00,15.21,481.72,0.00,134.79,351.81,4.76,502.52,nd
NBP0601,S13,20060102,80,-76.500,173.250,nd,2,nd,nd,S13-03,648,7.31,814.45,65.82,364.44,130.08,179.18,53.23,15.37,0.00,2692.60,226.18,51.55,0.00,140.04,17.78,178.78,33.75,0.00,6402.89,0.00,27.09,1408.96,16.76,368.32,1275.36,9.88,1489.05,nd
NBP0601,S13,20060102,60,-76.500,173.250,nd,2,nd,nd,S13-04,648,0.00,1102.56,0.00,162.90,89.75,205.65,23.58,34.83,0.00,3181.93,243.35,67.56,0.00,124.09,61.06,198.86,50.29,0.00,8230.51,0.00,33.24,1713.48,13.84,257.80,566.54,0.00,1143.87,nd
NBP0601,S13,20060102,50,-76.500,173.250,nd,2,nd,nd,S13-05,648,7.53,588.88,64.23,123.90,42.76,179.28,40.96,0.00,0.00,1553.89,126.36,39.78,0.00,92.07,0.00,111.95,34.43,51.88,4336.56,0.00,22.90,937.70,10.87,191.59,396.01,0.00,867.07,nd
NBP0601,S13,20060102,36,-76.500,173.250,nd,2,nd,nd,S13-06,648,9.49,565.31,62.55,99.66,32.54,402.64,34.05,7.19,0.00,1150.10,137.86,106.39,0.00,142.39,18.47,78.00,14.19,0.00,3897.43,0.00,22.39,778.96,0.00,211.22,360.64,0.00,1059.17,nd
NBP0601,S13,20060102,24,-76.500,173.250,nd,2,nd,nd,S13-07,648,7.15,615.47,100.35,92.26,36.78,555.38,20.71,6.24,0.00,1004.21,142.29,137.56,0.00,83.07,21.02,78.29,13.08,0.00,3852.70,0.00,20.68,718.32,0.00,198.09,262.82,0.00,826.00,nd
NBP0601,S13,20060102,16,-76.500,173.250,nd,2,nd,nd,S13-08,648,11.25,635.38,89.31,71.72,27.44,606.41,0.00,0.00,0.00,1021.91,149.46,77.03,0.00,46.40,25.04,75.32,0.00,0.00,3899.53,0.00,22.54,735.98,0.00,158.61,224.27,0.00,862.39,nd
NBP0601,S13,20060102,10,-76.500,173.250,nd,2,nd,nd,S13-09,648,10.24,554.49,64.74,39.85,25.48,413.17,11.32,0.00,0.00,1045.15,138.75,73.84,0.00,34.59,25.29,72.64,16.76,0.00,3413.70,0.00,17.98,671.12,4.43,104.59,132.86,0.00,670.78,nd
NBP0601,S13,20060102,7,-76.500,173.250,nd,2,nd,nd,S13-10,648,10.08,604.20,78.44,43.30,22.92,364.06,10.93,0.00,0.00,1230.02,144.32,76.88,0.00,33.79,17.93,81.88,0.00,0.00,3664.25,0.00,19.23,745.90,0.00,105.05,180.78,0.00,734.61,nd
NBP0601,S13,20060102,4,-76.500,173.250,nd,2,nd,nd,S13-11,648,16.16,630.85,97.00,57.40,26.66,385.45,15.28,0.00,0.00,1355.03,161.53,58.89,0.00,35.66,16.58,86.22,15.91,0.00,3853.01,0.00,19.64,767.25,9.48,105.54,137.59,0.00,713.57,nd
NBP0601,S13,20060102,0,-76.500,173.250,nd,2,nd,nd,S13-12,648,6.04,360.32,69.92,51.51,18.37,284.66,10.45,0.00,0.00,670.92,129.34,39.22,0.00,32.34,20.67,43.18,0.00,0.00,2053.99,0.00,11.91,389.84,0.00,91.36,94.72,0.00,403.56,nd
NBP0601,S14,20060102,150,-76.500,173.105,nd,2,nd,nd,S14-01,453,0.00,45.70,0.00,8.42,0.00,20.73,0.00,0.00,0.00,86.66,10.42,0.00,0.00,12.39,0.00,0.00,0.00,0.00,203.83,0.00,0.00,78.71,0.00,15.43,17.14,0.00,48.85,nd
NBP0601,S14,20060102,100,-76.500,173.105,nd,2,nd,nd,S14-02,453,0.00,107.44,0.00,39.10,9.71,92.99,0.00,0.00,0.00,318.08,27.03,6.19,0.00,34.24,12.14,17.47,0.00,0.00,831.65,0.00,3.77,194.87,0.00,60.05,115.96,0.00,154.47,nd
NBP0601,S14,20060102,80,-76.500,173.105,nd,2,nd,nd,S14-03,453,2.69,155.42,32.46,41.07,18.47,126.43,15.90,0.00,0.00,468.59,40.92,15.64,0.00,43.27,16.07,26.55,0.00,0.00,1236.34,0.00,6.62,294.52,1.85,84.27,181.31,0.00,255.73,nd
NBP0601,S14,20060102,60,-76.500,173.105,nd,2,nd,nd,S14-04,453,0.00,156.15,0.00,47.43,19.62,89.53,21.24,0.00,0.00,435.52,32.84,14.44,0.00,53.86,16.55,24.52,0.00,11.49,1138.44,0.00,6.11,271.96,0.00,86.31,225.42,0.00,261.02,nd
NBP0601,S14,20060102,50,-76.500,173.105,nd,2,nd,nd,S14-05,453,0.00,174.65,0.00,76.76,28.02,94.82,19.08,0.00,0.00,495.36,36.82,10.39,0.00,59.91,19.65,29.54,0.00,0.00,1260.56,0.00,4.53,290.72,0.00,105.81,229.86,0.00,316.73,nd
NBP0601,S14,20060102,35,-76.500,173.105,nd,2,nd,nd,S14-06,453,19.63,506.91,62.57,257.27,30.08,586.33,84.94,0.00,0.00,884.89,136.17,85.43,0.00,241.51,18.63,52.53,16.06,0.00,2854.43,0.00,8.23,506.97,0.00,325.84,401.15,0.00,1058.10,nd
NBP0601,S14,20060102,23,-76.500,173.105,nd,2,nd,nd,S14-07,453,4.32,291.79,25.11,124.00,19.80,296.69,57.59,0.00,0.00,532.95,75.16,46.54,0.00,185.65,5.23,34.35,0.00,0.00,1769.36,0.00,9.89,351.89,0.00,196.89,328.20,0.00,645.97,nd
NBP0601,S14,20060102,15,-76.500,173.105,nd,2,nd,nd,S14-08,453,0.00,784.16,0.00,186.35,13.42,1506.92,43.99,12.67,0.00,416.54,442.04,152.92,12.36,305.37,23.47,25.76,0.00,0.00,3825.36,0.00,21.11,318.70,0.00,357.91,388.00,0.00,1119.05,nd
NBP0601,S14,20060102,9,-76.500,173.105,nd,2,nd,nd,S14-09,453,15.09,547.20,0.00,109.66,10.96,1167.25,21.65,8.26,0.00,281.50,350.50,142.50,0.00,214.54,16.12,17.36,0.00,0.00,3036.77,0.00,15.68,206.55,0.00,245.07,247.95,0.00,796.47,nd
NBP0601,S14,20060102,7,-76.500,173.105,nd,2,nd,nd,S14-10,453,19.47,794.07,0.00,157.25,13.70,1524.47,45.72,12.15,0.00,381.23,486.13,252.58,14.51,263.61,22.47,21.83,0.00,0.00,3778.41,0.00,20.92,306.11,0.00,341.77,322.49,0.00,1151.20,nd
NBP0601,S14,20060102,3,-76.500,173.105,nd,2,nd,nd,S14-11,453,15.73,763.82,0.00,94.83,12.68,1595.95,34.64,9.32,0.00,383.07,527.25,161.15,0.00,257.49,24.14,24.62,0.00,0.00,4319.39,0.00,30.36,283.00,0.00,116.84,443.07,0.00,1088.99,nd
NBP0601,S14,20060102,0,-76.500,173.105,nd,2,nd,nd,S14-12,453,15.50,733.71,0.00,73.83,10.32,1511.83,34.40,8.10,0.00,385.87,458.36,163.01,0.00,229.58,15.88,19.26,0.00,0.00,4029.81,0.00,24.57,267.13,0.00,221.07,293.30,0.00,1022.32,nd
NBP0601,S15,20060102,380,-76.500,176.968,nd,2,nd,nd,S15-01,380,0.00,13.38,0.00,0.00,0.00,12.17,0.00,0.00,0.00,41.17,6.66,0.00,0.00,21.02,0.00,0.00,0.00,0.00,134.11,0.00,1.94,34.47,0.00,16.81,445.21,0.00,8.49,nd
NBP0601,S15,20060102,300,-76.500,176.968,nd,2,nd,nd,S15-02,380,0.00,22.67,0.00,7.37,3.11,12.26,0.00,0.00,0.00,76.93,7.95,0.00,0.00,10.11,0.00,4.83,0.00,0.00,212.55,0.00,1.88,51.20,0.00,16.02,138.12,0.00,8.48,nd
NBP0601,S15,20060102,200,-76.500,176.968,nd,2,nd,nd,S15-03,380,0.00,376.99,0.00,75.33,47.42,80.61,10.80,10.34,0.00,1202.33,87.97,15.25,0.00,55.86,0.00,71.66,0.00,0.00,3017.00,0.00,18.10,654.28,0.00,117.64,769.59,0.00,80.08,nd
NBP0601,S15,20060102,175,-76.500,176.968,nd,2,nd,nd,S15-04,380,1.61,199.58,38.23,147.51,25.97,89.04,7.06,21.88,0.00,595.77,54.03,18.38,0.00,17.55,4.24,41.91,0.00,0.00,1672.60,0.00,13.32,354.39,0.00,131.42,579.73,3.25,252.58,nd
NBP0601,S15,20060102,150,-76.500,176.968,nd,2,nd,nd,S15-05,380,0.00,84.86,0.00,112.99,15.30,86.17,0.00,0.00,0.00,194.99,26.80,15.00,0.00,50.60,0.00,12.17,0.00,0.00,691.22,0.00,5.85,158.85,0.00,76.66,525.44,0.00,101.44,nd
NBP0601,S15,20060102,125,-76.500,176.968,nd,2,nd,nd,S15-06,380,0.00,93.72,0.00,89.24,17.10,92.61,10.29,0.00,0.00,263.26,29.78,11.05,0.00,38.35,0.00,15.49,0.00,0.00,853.88,0.00,7.03,179.93,0.00,75.34,466.73,0.00,112.95,nd
NBP0601,S15,20060102,100,-76.500,176.968,nd,2,nd,nd,S15-07,380,0.00,67.09,0.00,34.39,7.49,68.35,0.00,0.00,0.00,196.90,24.03,5.98,0.00,23.04,0.00,11.72,0.00,0.00,576.04,0.00,3.97,150.69,0.00,36.50,403.28,0.00,55.87,nd
NBP0601,S15,20060102,80,-76.500,176.968,nd,2,nd,nd,S15-08,380,0.00,54.29,0.00,19.03,8.19,40.91,0.00,0.00,0.00,192.87,17.75,0.00,0.00,14.90,0.00,11.37,0.00,0.00,498.04,0.00,0.00,117.58,0.00,31.86,250.61,0.00,23.40,nd
NBP0601,S15,20060102,60,-76.500,176.968,nd,2,nd,nd,S15-09,380,0.00,135.20,0.00,43.03,19.94,106.51,0.00,0.00,0.00,404.23,38.19,13.55,0.00,11.35,0.00,26.04,0.00,0.00,1153.34,0.00,6.32,263.34,0.00,50.07,342.65,8.90,61.73,nd
NBP0601,S15,20060102,50,-76.500,176.968,nd,2,nd,nd,S15-10,380,0.00,156.24,0.00,38.20,21.60,114.58,5.79,6.05,0.00,449.22,36.98,18.05,0.00,24.95,0.00,25.44,0.00,0.00,1237.04,0.00,6.65,275.42,0.00,54.74,357.46,0.00,65.65,nd
