date,time,lat,lon,temp,sal,fluor,sample,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_fucox,allox,diatox,monad,zeax,lutein,crocox,chl_a2,chl_a_tot,carotene_a,carotene_b,chl_c3,chl_b,chl_c_MVP,chlide,p_phorbide,p_phytin
20051220,0205,-52.2436,175.3571,9.885,34.09,2.553,U001,0.00,11.58,0.00,3.75,5.39,5.31,0.00,0.00,0.00,34.51,12.08,1.58,3.24,19.49,0.00,0.96,1.30,0.00,0.00,53.55,0.00,1.55,19.19,0.73,3.63,5.66,10.81,1.66
20051220,0308,-52.4202,175.4084,9.952,34.16,2.455,U002,0.00,13.54,0.00,5.16,5.19,6.39,0.00,0.00,0.00,38.15,17.32,2.25,4.06,21.11,0.00,1.24,1.37,0.00,0.00,50.33,0.00,1.93,40.10,0.48,4.24,23.04,13.30,1.54
20051220,0407,-52.5900,175.4575,9.846,34.18,2.624,U003,0.00,2.43,0.00,1.41,1.75,2.36,0.00,0.00,0.00,13.21,5.85,1.38,0.43,6.22,0.00,0.62,0.00,0.00,0.00,12.48,0.00,0.56,7.20,0.07,0.92,5.14,7.05,0.49
20051220,0523,-52.8096,175.5137,9.639,34.10,N/A,U004,0.00,13.18,0.00,5.16,8.64,6.21,0.00,0.00,0.00,38.19,20.18,2.94,4.46,10.99,0.00,1.60,1.49,0.00,0.00,53.84,0.00,1.61,27.85,0.62,3.77,13.69,16.89,1.76
20051220,0758,-52.9224,175.5447,9.266,34.18,N/A,U005,0.00,39.39,0.00,9.61,10.11,18.93,0.00,0.00,0.00,44.75,28.53,5.64,5.76,9.94,0.00,2.17,1.63,0.00,0.00,93.88,0.00,2.31,45.25,0.96,5.64,20.94,34.21,3.04
20051220,0915,-53.1261,175.6004,9.342,34.01,3.529,U006,0.00,21.38,0.00,6.22,12.83,6.92,0.00,0.00,0.00,70.76,26.21,3.82,7.64,8.75,0.00,1.42,2.62,0.00,0.00,84.28,0.00,2.06,50.00,1.18,8.06,20.16,23.41,3.32
20051220,1018,-53.2902,175.6459,9.411,34.05,3.557,U007,0.00,9.47,0.00,6.11,10.25,5.51,0.00,0.00,0.00,52.04,16.66,3.93,1.60,8.79,0.00,1.34,1.33,0.00,0.00,41.30,0.00,2.06,27.26,0.63,4.84,10.75,26.63,3.16
20051220,1137,-53.5021,175.7100,9.039,34.17,4.041,U008,0.00,32.25,0.00,10.64,8.61,20.13,0.00,0.00,0.00,46.13,29.26,6.13,1.73,9.29,0.00,1.82,1.65,0.00,0.00,78.15,0.00,2.89,58.24,1.27,6.99,5.44,61.60,4.35
20051220,1337,-53.8391,175.8033,8.615,34.13,N/A,U010,0.00,16.72,0.00,5.30,9.64,12.37,0.00,0.00,0.00,38.77,17.73,4.96,2.04,10.63,0.00,1.65,1.13,0.00,0.00,61.47,0.00,2.33,33.19,0.93,4.87,6.64,37.67,3.76
20051220,1441,-54.0129,175.8495,8.756,34.12,3.076,U011,0.00,15.46,0.00,4.87,7.25,7.02,0.00,0.00,0.00,42.60,14.66,2.46,0.88,6.42,0.00,2.06,1.53,0.00,0.00,60.33,0.00,2.09,34.19,1.07,5.96,7.49,19.65,4.10
20051220,1558,-54.2195,175.9035,8.793,34.12,2.973,U012,0.00,10.67,0.00,3.37,5.65,4.52,0.00,0.00,0.00,35.75,8.97,2.13,4.40,5.07,0.00,1.30,1.18,0.00,0.00,46.56,0.00,0.00,28.50,0.73,4.00,4.06,6.64,0.56
20051220,1627,-54.2955,175.9261,8.702,34.13,2.955,U013,0.00,11.47,0.00,6.50,10.78,8.05,0.00,0.00,0.00,41.37,18.17,0.82,3.59,7.88,0.00,2.15,2.19,0.00,0.00,66.41,0.00,1.81,30.41,1.14,5.25,12.02,16.02,2.15
20051220,1731,-54.4670,175.9808,8.164,34.15,8.557,U014,0.00,137.56,0.00,44.63,42.20,68.11,8.49,0.00,28.04,113.35,105.12,24.78,6.61,54.08,0.00,2.62,10.12,0.00,0.00,372.33,0.00,15.16,172.17,7.64,16.85,154.33,155.76,5.51
20051220,1831,-54.6241,176.0261,8.023,34.14,6.107,U015,0.00,128.02,0.00,0.00,36.35,57.40,0.00,0.00,0.00,90.18,90.82,17.62,3.33,50.74,0.00,2.80,4.24,0.00,0.00,299.90,0.00,8.49,137.77,6.08,10.75,108.79,154.38,19.52
20051220,1933,-54.7908,176.0732,8.041,34.14,5.746,U016,0.00,110.33,0.00,0.00,31.92,49.76,0.00,0.00,0.00,77.45,88.02,12.70,3.83,51.16,0.00,3.33,0.00,0.00,0.00,229.70,0.00,6.93,112.30,4.53,8.63,98.22,156.82,16.04
20051221,0104,-55.2885,176.2427,7.140,34.03,4.166,U017,0.00,86.46,0.00,22.27,22.15,32.82,0.00,0.00,0.00,82.20,53.45,11.51,5.31,50.11,0.00,1.85,1.94,0.00,0.00,214.02,0.00,4.85,98.34,3.63,11.47,33.73,141.28,14.41
20051221,0306,-55.3145,176.2721,7.131,34.05,5.055,U018,0.00,85.18,0.00,31.64,35.96,37.81,0.00,0.00,0.00,120.89,81.57,12.82,5.81,58.75,0.00,4.17,5.33,0.00,0.00,255.69,0.00,11.41,136.80,3.70,14.39,29.49,186.24,21.35
20051221,0505,-55.3775,176.2846,7.387,34.07,6.592,U019,0.00,90.41,0.00,35.31,32.44,30.28,0.00,0.00,0.00,89.24,66.80,10.86,2.83,41.68,0.00,0.00,3.02,0.00,0.00,204.32,0.00,6.83,98.32,2.90,10.93,71.55,152.34,11.27
20051221,0720,-55.4553,176.3199,7.518,34.11,7.472,U020,0.00,112.89,0.00,28.80,44.12,53.62,0.00,0.00,0.00,109.43,71.03,13.13,5.51,44.84,0.00,1.23,2.72,0.00,0.00,261.16,0.00,4.24,131.43,3.57,10.00,33.30,166.95,21.14
20051221,0811,-55.5335,176.3292,7.976,34.14,10.401,U021,0.00,110.64,0.00,23.62,56.30,74.72,0.00,0.00,0.00,118.84,91.07,21.30,3.99,44.73,0.00,0.00,4.08,0.00,0.00,411.21,0.00,6.60,159.84,4.89,12.96,58.18,77.02,22.21
20051221,1021,-55.6783,176.3316,7.862,34.13,8.216,U022,0.00,40.06,0.00,4.41,25.39,21.88,0.00,0.00,0.00,64.72,26.71,3.88,6.16,12.47,0.00,2.46,2.24,0.00,0.00,228.05,0.00,3.73,170.64,3.63,7.31,8.57,8.01,5.72
20051221,1109,-55.8055,176.3698,8.030,34.14,8.743,U023,0.00,123.96,0.00,20.37,71.75,74.82,0.00,0.00,0.00,124.47,107.94,16.86,4.59,43.24,0.00,3.25,4.41,0.00,0.00,424.79,0.00,0.00,141.61,6.45,13.46,88.41,104.02,32.61
20051221,1224,-56.0091,176.4280,nd,nd,nd,U024,0.00,85.97,0.00,24.78,56.38,48.87,0.00,0.00,0.00,94.29,87.72,14.08,3.61,33.27,0.00,5.92,3.00,0.00,0.00,322.79,0.00,9.24,176.09,5.22,10.63,55.03,74.79,25.56
20051221,1319,-56.1554,176.4795,7.656,34.11,5.284,U025,0.00,73.42,0.00,19.39,50.07,45.66,0.00,0.00,0.00,72.86,51.11,13.99,6.33,24.64,0.00,4.70,1.53,0.00,0.00,267.46,0.00,5.82,116.79,4.78,6.90,27.32,90.87,32.97
20051221,1419,-56.3230,176.5280,8.132,34.14,5.933,U026,0.00,75.71,0.00,17.45,56.01,51.50,0.00,0.00,0.00,75.80,52.86,12.50,1.90,19.60,0.00,8.06,3.23,0.00,0.00,327.89,0.00,5.23,116.10,5.68,7.66,52.76,87.17,16.90
20051221,1505,-56.4517,176.5672,8.256,34.18,4.765,U027,0.00,68.00,0.00,18.86,68.15,38.66,0.00,0.00,0.00,60.33,49.94,10.90,3.29,20.44,0.00,11.72,2.51,0.00,0.00,287.07,0.00,4.95,99.48,6.53,6.31,31.08,35.13,21.17
20051221,1600,-56.6134,176.6133,nd,nd,nd,U028,0.00,83.62,0.00,20.82,79.53,56.92,0.00,0.00,0.00,71.81,64.61,13.93,3.06,23.55,0.00,12.31,5.39,0.00,0.00,321.51,0.00,3.89,116.00,7.10,7.17,55.70,44.34,21.28
20051221,1658,-56.7817,176.6708,7.277,34.02,6.982,U029,0.00,116.96,0.00,18.61,60.24,67.44,0.00,0.00,0.00,129.33,80.50,17.33,5.25,34.80,0.00,5.57,6.31,0.00,0.00,361.47,0.00,4.90,140.35,4.50,13.61,56.57,98.79,24.58
20051221,1805,-56.9786,176.7229,7.332,34.03,7.369,U030,0.00,134.77,0.00,25.34,66.16,96.45,0.00,0.00,0.00,123.07,123.92,25.42,8.81,48.86,0.00,7.03,7.20,0.00,0.00,421.60,0.00,8.27,152.79,3.92,13.17,67.45,121.06,32.32
20051221,1858,-57.1334,176.7687,7.108,34.03,6.897,U031,0.00,148.09,0.00,26.32,62.94,103.40,0.00,0.00,0.00,127.37,116.31,32.38,11.73,46.66,0.00,7.25,5.61,0.00,0.00,430.15,0.00,9.77,160.78,6.72,15.84,158.80,130.77,6.01
20051221,2058,-57.4635,176.8721,6.563,34.04,7.456,U032,0.00,201.34,0.00,26.67,69.06,149.09,0.00,0.00,0.00,118.31,155.44,50.32,20.88,96.01,0.00,6.04,1.98,0.00,0.00,474.77,0.00,12.34,198.63,6.19,19.81,405.01,247.81,43.82
20051221,2203,-57.6412,176.9276,5.683,33.90,4.401,U033,0.00,124.90,0.00,3.19,31.41,102.88,0.00,0.00,0.00,80.92,118.84,26.36,4.93,81.42,0.00,0.00,5.69,0.00,0.00,375.06,0.00,8.96,115.75,4.69,10.09,131.07,92.19,26.32
20051221,2309,-57.8341,176.9886,6.201,33.94,4.787,U034,0.00,112.21,0.00,13.34,42.91,121.54,0.00,0.00,0.00,95.15,139.04,36.10,3.16,76.65,0.00,3.77,3.53,0.00,0.00,401.16,0.00,10.76,129.51,4.41,12.64,419.27,121.12,21.25
20051222,0006,-57.9984,177.0423,5.926,33.90,3.775,U035,0.00,116.15,0.00,24.78,30.45,90.87,0.00,0.00,0.00,76.83,118.80,23.86,2.23,70.92,0.00,2.72,3.13,0.00,0.00,300.89,0.00,10.67,102.35,1.88,9.81,425.93,87.25,19.22
20051222,0101,-58.1573,177.0907,6.081,33.93,3.911,U036,0.00,139.38,0.00,16.80,33.97,109.20,0.00,0.00,0.00,75.31,131.14,30.67,3.37,88.53,0.00,3.35,3.27,0.00,0.00,365.46,0.00,11.48,110.93,2.52,9.95,557.00,103.88,27.06
20051222,0204,-58.3369,177.1518,6.231,33.96,4.005,U037,0.00,125.94,0.00,20.73,33.05,88.16,0.00,0.00,0.00,75.50,105.99,25.77,4.30,85.62,0.00,3.75,5.14,0.00,0.00,291.17,0.00,9.23,104.62,2.55,9.92,493.99,138.37,16.77
20051222,0304,-58.5133,177.2010,5.954,33.98,4.203,U038,0.00,93.93,0.00,16.94,26.44,77.19,0.00,0.00,0.00,66.19,78.88,23.12,3.52,54.15,0.00,3.14,2.60,0.00,0.00,247.16,0.00,7.99,80.23,1.95,8.83,240.05,91.08,15.40
20051222,0416,-58.7197,177.2784,5.988,33.93,6.346,U039,0.00,125.79,0.00,20.42,35.35,114.05,0.00,0.00,0.00,72.27,104.23,25.01,2.49,59.51,0.00,0.00,3.63,0.00,0.00,368.95,0.00,8.37,101.11,2.50,8.69,292.83,107.48,17.77
20051222,0512,-58.8809,177.3205,5.715,33.98,7.543,U040,0.00,113.96,0.00,20.95,32.68,106.64,0.00,0.00,0.00,67.81,81.45,21.82,2.22,47.20,0.00,0.00,3.02,0.00,0.00,283.29,0.00,6.57,87.86,2.09,7.89,245.73,116.13,14.60
20051222,0623,-59.0820,177.3829,nd,nd,nd,U041,0.00,101.63,0.00,17.01,32.16,93.38,0.00,0.00,0.00,74.55,69.21,20.65,2.80,34.29,0.00,1.78,2.37,0.00,0.00,290.09,0.00,4.65,82.34,2.92,8.72,198.40,95.80,14.94
20051222,0706,-59.2022,177.4255,6.191,34.00,12.784,U042,0.00,212.98,0.00,20.59,52.01,138.37,0.00,0.00,0.00,133.81,132.50,30.41,4.30,48.05,0.00,2.92,4.63,0.00,0.00,464.73,0.00,9.08,145.17,4.73,17.05,701.17,153.87,30.83
20051222,0801,-59.3582,177.4853,5.997,33.97,14.953,U043,0.00,199.27,0.00,17.09,48.02,140.04,0.00,0.00,0.00,122.53,105.78,36.49,8.39,41.99,0.00,3.76,3.85,0.00,0.00,436.58,0.00,7.90,131.63,5.04,16.34,669.49,159.65,35.82
20051222,0915,-59.5813,177.5510,5.670,33.92,12.375,U044,0.00,131.18,0.00,20.43,35.90,110.58,0.00,0.00,0.00,100.70,67.20,26.89,12.03,34.35,0.00,2.17,2.45,0.00,0.00,299.23,0.00,5.22,97.40,2.21,10.61,288.51,137.58,29.24
20051222,1001,-59.7122,177.5921,5.456,33.94,10.384,U045,0.00,173.61,0.00,20.31,37.52,129.75,0.00,0.00,0.00,99.28,92.11,28.21,9.13,41.76,0.00,2.31,3.27,0.00,0.00,378.06,0.00,7.58,111.99,2.28,12.73,424.65,131.46,28.58
20051222,1101,-59.8901,177.6531,5.357,33.98,10.158,U046,0.00,158.00,0.00,24.69,47.41,131.25,0.00,0.00,0.00,107.23,66.07,26.96,7.60,36.99,0.00,2.15,2.71,0.00,0.00,368.99,0.00,0.00,113.92,2.94,14.13,240.25,138.31,30.33
20051222,1201,-60.0634,177.7126,4.772,33.89,11.153,U047,0.00,187.61,0.00,16.57,38.82,157.44,0.00,0.00,0.00,98.18,28.42,57.39,34.14,42.64,0.00,2.17,0.00,0.00,0.00,383.53,0.00,6.71,117.26,3.27,15.48,331.19,176.22,102.76
20051222,1301,-60.2361,177.7703,4.563,33.86,12.534,U048,0.00,175.34,0.00,17.77,37.37,176.10,0.00,0.00,0.00,91.87,83.74,45.77,11.20,47.18,0.00,2.10,2.50,0.00,0.00,483.15,0.00,9.74,120.01,3.36,14.87,357.18,157.23,42.92
20051222,1408,-60.4287,177.8308,4.466,33.87,11.139,U049,0.00,235.56,0.00,23.81,46.36,209.11,0.00,0.00,0.00,106.71,90.91,46.95,11.35,54.24,0.00,3.67,3.05,0.00,0.00,546.53,0.00,9.29,133.82,3.52,16.25,361.02,177.79,40.88
20051222,1501,-60.5824,177.8870,3.896,33.87,8.772,U050,0.00,161.70,0.00,13.28,35.37,169.98,0.00,0.00,0.00,90.45,49.56,35.84,11.25,37.67,0.00,1.63,2.28,0.00,0.00,477.69,0.00,6.75,119.66,3.45,15.28,123.02,91.95,51.87
20051222,1600,-60.7502,177.9405,3.636,33.85,6.821,U051,0.00,97.20,0.00,12.77,25.19,101.51,0.00,0.00,0.00,60.63,35.25,23.11,4.78,20.47,0.00,1.46,1.47,0.00,0.00,314.80,0.00,4.34,75.86,1.97,9.77,52.08,60.51,29.02
20051222,2108,-61.6037,178.2308,2.375,33.76,4.109,U055,0.00,81.96,0.00,11.69,14.06,99.28,0.00,0.00,0.00,36.30,45.77,21.37,1.30,22.77,0.00,0.91,1.40,0.00,0.00,318.35,0.00,4.62,65.15,2.14,6.66,30.82,52.79,47.42
20051223,0002,-61.7580,178.2879,2.097,33.74,3.777,U056,0.00,79.68,0.00,9.48,12.00,105.27,0.00,0.00,0.00,36.44,46.55,23.13,1.12,25.21,0.00,2.13,1.69,0.00,0.00,321.11,0.00,4.92,60.53,1.77,5.47,32.33,35.85,26.06
20051223,0104,-61.9254,178.3521,2.045,33.72,3.887,U057,0.00,100.24,0.00,11.71,15.18,118.65,0.00,0.00,0.00,40.25,41.30,25.25,1.07,22.41,0.00,1.01,1.38,0.00,0.00,345.63,0.00,4.98,76.87,2.34,7.83,21.63,47.87,30.48
20051223,0201,-62.0775,178.4046,2.152,33.71,4.045,U058,0.00,114.12,0.00,15.35,15.26,136.44,0.00,0.00,0.00,44.12,50.28,29.07,1.51,31.35,0.00,1.05,1.42,0.00,0.00,402.03,0.00,5.12,73.02,1.84,6.90,24.33,68.57,7.31
20051223,0306,-62.2612,178.4672,1.667,33.60,4.878,U059,0.00,116.85,0.00,9.24,10.29,152.89,0.00,0.00,0.00,29.27,49.52,34.47,2.69,23.81,0.00,0.00,0.00,0.00,0.00,388.92,0.00,2.83,63.73,1.43,4.12,22.06,84.13,40.56
20051223,0402,-62.4141,178.5193,1.508,33.44,5.328,U060,0.00,118.55,0.00,11.09,15.75,150.09,0.00,0.00,0.00,38.99,45.43,24.92,2.18,18.99,0.00,1.41,1.60,0.00,0.00,387.77,0.00,2.99,67.81,1.66,5.47,25.25,85.16,6.38
20051223,0504,-62.5956,178.5941,1.688,33.56,6.291,U061,0.00,127.69,0.00,18.71,17.50,166.41,0.00,0.00,0.00,36.51,56.29,27.39,2.43,25.72,0.00,1.70,1.39,0.00,0.00,392.66,0.00,4.75,73.48,1.85,6.32,32.82,110.66,6.80
20051223,0613,-62.7904,178.6596,0.386,33.36,5.924,U062,0.00,141.19,0.00,19.29,56.89,294.06,0.00,0.00,0.00,29.50,77.73,61.23,13.46,49.81,0.00,3.92,1.68,0.00,0.00,403.80,0.00,6.49,100.24,2.93,4.53,16.42,45.78,72.89
20051223,0706,-62.9389,178.6975,0.218,33.37,6.840,U063,0.00,112.91,0.00,14.51,8.53,163.26,0.00,0.00,0.00,22.63,62.92,36.74,4.37,28.42,0.00,3.76,0.74,0.00,0.00,371.60,0.00,4.19,81.48,1.36,3.56,14.82,26.95,34.01
20051223,0804,-63.0985,178.7692,0.285,33.30,9.827,U064,0.00,276.29,0.00,96.48,25.04,253.72,0.00,0.00,0.00,31.88,84.29,63.92,20.52,46.63,0.00,1.39,2.06,0.00,0.00,386.23,0.00,6.66,96.35,1.95,4.36,11.52,250.63,61.16
20051223,0905,-63.2687,178.8330,1.241,33.47,10.225,U065,0.00,198.21,0.00,26.95,23.63,243.18,0.00,0.00,0.00,51.57,57.14,55.71,13.90,33.19,0.00,1.26,1.84,0.00,0.00,411.51,0.00,3.86,94.56,1.25,6.57,12.74,180.03,56.91
20051223,1002,-63.4246,178.8947,1.547,33.60,9.884,U066,0.00,165.75,0.00,26.62,25.96,214.85,0.00,0.00,0.00,50.34,59.84,45.76,4.08,22.57,0.00,1.57,1.82,0.00,0.00,487.14,0.00,4.74,104.65,1.81,8.76,20.70,127.91,53.70
20051223,1115,-63.6384,178.9789,1.239,33.54,10.501,U067,0.00,170.34,0.00,35.37,21.57,224.50,0.00,0.00,0.00,49.29,61.37,53.33,4.51,24.43,0.00,2.09,2.06,0.00,0.00,485.12,0.00,4.42,93.27,1.94,7.38,16.96,90.99,52.93
20051223,1217,-63.8197,179.0468,0.245,33.57,12.902,U068,0.00,239.89,0.00,41.76,20.89,334.96,0.00,0.00,0.00,63.15,78.06,89.34,22.65,49.68,0.00,2.95,0.00,0.00,0.00,478.25,0.00,7.92,123.57,5.16,13.58,10.20,237.14,104.47
20051223,1315,-63.9869,179.1004,0.178,33.52,11.975,U069,0.00,222.58,0.00,44.95,20.93,286.10,0.00,0.00,0.00,51.83,65.28,79.44,20.89,44.20,0.00,4.81,2.94,0.00,0.00,478.16,0.00,5.80,121.57,1.51,9.59,8.99,234.04,105.75
20051223,1415,-64.1614,179.1743,0.441,33.46,12.369,U070,0.00,229.05,0.00,34.33,17.84,312.40,0.00,0.00,0.00,37.77,76.86,79.03,17.76,42.54,0.00,1.73,0.00,0.00,0.00,519.16,0.00,7.11,103.09,3.11,9.63,14.95,254.82,19.12
20051223,1513,-64.3206,179.2336,0.128,33.57,14.062,U071,0.00,286.95,0.00,45.76,29.53,459.96,0.00,0.00,0.00,60.41,58.28,121.36,43.05,44.69,0.00,2.61,0.00,0.00,0.00,514.46,0.00,4.87,144.50,3.10,12.26,6.81,291.78,16.46
20051223,1615,-64.4974,179.2934,0.203,33.55,11.726,U072,0.00,279.11,0.00,49.68,30.64,423.95,0.00,0.00,0.00,65.46,48.21,124.26,54.15,58.53,0.00,4.22,0.00,0.00,0.00,454.70,0.00,6.91,126.95,3.18,13.41,5.74,322.78,100.10
20051223,1715,-64.6676,179.3679,-0.076,33.36,8.542,U073,0.00,200.30,0.00,26.61,14.76,340.61,0.00,0.00,0.00,44.65,88.02,94.06,30.08,72.66,0.00,1.24,1.50,0.00,0.00,370.24,0.00,2.47,97.77,1.04,5.97,10.23,187.03,6.98
20051223,1814,-64.8267,179.4365,0.047,33.32,7.556,U074,0.00,167.27,0.00,0.00,9.54,311.54,0.00,0.00,0.00,43.47,75.61,82.57,23.41,60.62,0.00,0.00,0.00,0.00,0.00,428.68,0.00,5.51,90.57,0.00,7.71,20.76,230.91,74.10
20051223,1915,-64.9979,179.4983,0.059,33.34,5.447,U075,0.00,206.48,0.00,0.00,15.56,315.62,0.00,0.00,0.00,37.01,30.71,96.01,37.99,69.45,0.00,1.40,0.00,0.00,0.00,441.61,0.00,5.80,90.94,1.27,5.31,5.33,258.13,18.98
20051223,2040,-65.2378,179.5007,-0.358,33.33,4.816,U076,0.00,234.14,0.00,14.03,27.68,395.67,0.00,0.00,0.00,71.54,167.24,72.76,8.12,101.28,0.00,3.11,3.75,0.00,0.00,707.39,0.00,8.37,97.05,1.77,12.78,217.20,267.53,75.50
20051223,2138,-65.4093,179.4998,-0.678,33.19,4.528,U077,0.00,236.18,0.00,17.96,21.02,326.43,0.00,0.00,0.00,69.77,140.37,57.77,4.31,97.43,0.00,3.19,3.06,0.00,0.00,717.20,0.00,8.50,96.00,1.85,11.41,179.32,229.39,63.45
20051223,2235,-65.5739,179.4949,-0.932,33.14,4.571,U078,0.00,243.54,0.00,15.71,28.72,384.14,0.00,0.00,0.00,80.85,170.26,74.68,8.21,111.54,0.00,7.20,3.52,0.00,0.00,723.47,0.00,38.60,104.29,1.99,14.79,159.44,294.29,89.90
20051224,1330,-67.0821,-179.8266,-1.650,33.64,3.710,U080,0.00,44.68,0.00,0.86,4.71,34.56,0.00,0.00,0.00,33.45,11.68,5.45,11.16,4.88,0.00,1.91,1.20,0.00,0.00,186.04,0.00,1.75,33.63,16.87,8.09,9.02,33.79,14.73
20051224,1500,-67.2711,-179.8392,-1.382,33.54,4.412,U081,0.00,52.14,0.00,0.00,5.33,52.46,0.00,0.00,0.00,30.56,17.87,6.62,15.80,7.63,0.00,3.02,0.00,0.00,0.00,187.94,0.00,1.64,25.89,31.63,8.94,12.74,41.08,14.99
20051224,1700,-67.5133,-179.8655,-1.321,33.51,3.937,U082,0.00,47.25,0.00,0.00,5.54,46.29,0.00,0.00,0.00,32.46,19.38,7.74,14.89,9.25,0.00,2.85,1.17,0.00,0.00,187.83,0.00,2.61,25.12,22.01,7.76,8.75,60.03,19.66
20051224,2123,-68.0128,-179.9189,-1.540,33.55,3.382,U083,0.00,62.11,0.00,3.87,5.34,76.91,0.00,0.00,0.00,40.61,32.03,13.68,29.68,13.46,0.00,3.80,1.72,0.00,0.00,268.10,0.00,3.92,33.31,9.80,7.52,25.00,60.47,4.64
20051225,1200,-69.6721,-179.3980,-1.386,33.62,3.919,U084,0.00,84.63,0.00,4.81,7.53,34.41,0.00,0.00,0.00,22.04,18.08,11.24,78.68,14.26,0.00,9.19,1.22,0.00,0.00,445.68,0.00,4.24,15.21,21.65,5.17,6.57,52.50,41.44
20051225,1400,-69.9041,-179.6482,-1.177,33.50,4.518,U085,0.00,110.50,0.00,10.71,14.04,48.50,0.00,0.00,0.00,20.32,21.20,13.73,79.04,7.99,0.00,10.36,2.10,0.00,0.00,479.01,0.00,4.94,17.31,27.69,6.56,19.06,63.52,44.13
20051225,1600,-70.1063,-179.9417,-1.435,33.64,3.698,U086,0.00,88.32,0.00,2.47,5.43,31.31,0.00,0.00,0.00,17.92,1.47,8.39,71.82,11.99,0.00,9.16,0.00,0.00,0.00,415.78,0.00,2.99,18.82,16.54,5.92,2.03,44.37,7.34
20051225,1800,-70.3196,-179.8095,-1.483,33.73,4.602,U087,0.00,155.55,0.00,3.33,5.34,25.92,0.00,0.00,0.00,26.09,16.14,9.02,134.32,15.33,0.00,14.07,14.31,0.00,0.00,587.85,0.00,6.09,18.55,15.46,9.10,8.62,43.50,46.62
20051225,2000,-70.5047,-179.4390,-1.383,33.47,4.229,U088,0.00,184.30,0.00,0.00,0.00,22.33,0.00,0.00,0.00,37.06,14.88,4.12,152.61,17.25,0.00,18.16,21.21,0.00,0.00,725.50,0.00,8.31,24.75,5.27,11.08,39.23,60.75,11.50
20051225,2100,-70.6104,-179.2264,-1.388,33.37,3.802,U089,0.00,166.63,0.00,15.89,0.00,19.59,0.00,0.00,0.00,34.62,12.99,3.37,150.72,18.85,0.00,15.09,16.26,0.00,0.00,591.31,0.00,20.00,27.56,9.86,15.53,32.94,82.37,45.61
20051225,2200,-70.7351,-179.0658,-1.439,33.41,3.612,U090,0.00,88.39,0.00,0.00,0.00,37.31,0.00,0.00,0.00,67.60,23.72,6.62,79.30,26.78,0.00,7.28,8.66,0.00,0.00,446.64,0.00,4.81,38.78,6.96,12.83,24.27,52.15,76.27
20051225,2308,-70.8854,-178.9961,-1.642,33.48,3.098,U091,0.00,56.67,0.00,4.64,0.00,22.05,0.00,0.00,0.00,41.03,14.12,3.98,34.98,16.66,0.00,4.62,5.38,0.00,0.00,340.89,0.00,3.76,29.34,6.01,8.70,13.76,40.53,21.11
20051226,0401,-71.6814,-179.2825,0.023,33.88,5.619,U092,0.00,83.74,0.00,0.00,7.70,10.95,0.00,0.00,0.00,190.84,43.02,3.90,31.66,31.04,0.00,3.26,4.43,0.00,0.00,517.55,0.00,3.60,86.14,4.13,30.28,8.89,8.82,18.71
20051226,0515,-71.8896,-179.3314,-0.905,33.25,3.219,U093,0.00,53.93,0.00,0.00,0.00,10.56,0.00,0.00,0.00,18.37,7.05,2.76,38.56,12.44,0.00,3.15,5.81,0.00,0.00,270.50,0.00,2.06,22.76,2.87,6.51,12.87,21.29,16.31
20051226,0608,-72.0066,-179.4071,-0.925,33.29,3.483,U094,0.00,79.45,0.00,0.00,0.00,11.79,0.00,0.00,0.00,10.44,5.34,1.65,62.88,14.12,0.00,6.34,7.67,0.00,0.00,241.88,0.00,3.00,20.36,1.95,3.66,15.62,58.62,29.48
20051226,0703,-72.1459,-179.4901,-0.943,33.43,3.817,U095,0.00,94.02,0.00,0.00,0.00,8.24,0.00,0.00,0.00,9.65,4.73,4.47,75.31,21.17,0.00,0.00,11.54,0.00,0.00,309.63,0.00,3.50,17.84,2.33,3.10,19.47,46.78,44.03
20051226,0803,-72.2902,-179.3740,1.316,33.58,3.657,U096,0.00,84.04,0.00,2.77,0.00,14.72,0.00,0.00,0.00,15.27,7.56,3.25,57.55,8.70,0.00,5.82,0.00,0.00,0.00,261.07,0.00,3.82,29.17,2.10,5.04,22.01,41.42,36.52
20051226,0901,-72.4457,-179.4002,1.221,33.49,3.421,U097,0.00,53.78,0.00,2.17,2.50,7.17,0.00,0.00,0.00,9.28,4.79,0.00,34.20,6.01,0.00,3.56,0.00,0.00,0.00,190.47,0.00,2.48,24.83,1.21,3.77,7.83,17.34,28.97
20051226,1001,-72.5835,-179.5233,1.177,33.64,3.228,U098,0.00,35.63,0.00,2.54,0.00,6.69,0.00,0.00,0.00,6.80,2.90,0.00,21.74,5.93,0.00,3.28,0.00,0.00,0.00,144.62,0.00,4.55,21.90,1.33,2.68,1.53,14.91,38.72
20051226,1100,-72.7345,-179.6845,-0.961,33.70,3.272,U099,0.00,37.75,0.00,3.15,2.09,8.95,0.00,0.00,0.00,7.82,4.75,1.76,1.36,9.14,0.00,4.26,0.00,0.00,0.00,176.69,0.00,3.84,20.53,1.31,1.95,11.64,21.79,29.70
20051226,1200,-72.8952,-179.7432,-1.458,33.74,3.394,U100,0.00,59.01,0.00,2.54,4.34,15.96,0.00,0.00,0.00,15.67,6.40,0.00,24.84,4.71,0.00,0.00,5.64,0.00,0.00,243.72,0.00,3.04,10.42,3.08,4.70,10.61,26.56,16.40
