class,longitude,latitude
Cyanophyceae,-8065097.107972671,-4088084.4558575084
Cyanophyceae,-8065097.107972671,-4088084.4558575084
Cyanophyceae,-8065097.107972671,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8066210.302880602,-4088084.4558575084
Cyanophyceae,-8067323.497788535,-4089431.0997367264
Cyanophyceae,-8067323.497788535,-4089431.0997367264
Cyanophyceae,-8067323.497788535,-4089431.0997367264
Cyanophyceae,-8067323.497788535,-4089431.0997367264
Cyanophyceae,-8067323.497788535,-4089431.0997367264
Cyanophyceae,-8067323.497788535,-4089431.0997367264
Cyanophyceae,-8059531.133433008,-4077317.192135305
Cyanophyceae,-8059531.133433008,-4077317.192135305
Cyanophyceae,-8059531.133433008,-4077317.192135305
Cyanophyceae,-8059531.133433008,-4077317.192135305
Cyanophyceae,-8059531.133433008,-4077317.192135305
Cyanophyceae,-8059531.133433008,-4077317.192135305
Cyanophyceae,-8059531.133433008,-4077317.192135305
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8158605.480239021,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8161945.064962817,-3984878.461035142
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8164171.454778684,-3986212.73130721
Cyanophyceae,-8165284.649686615,-3987547.159283183
Cyanophyceae,-8165284.649686615,-3987547.159283183
Cyanophyceae,-8165284.649686615,-3987547.159283183
Cyanophyceae,-8165284.649686615,-3987547.159283183
Cyanophyceae,-8165284.649686615,-3987547.159283183
Cyanophyceae,-8165284.649686615,-3987547.159283183
Cyanophyceae,-8165284.649686615,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
