sta,date,lat,lon,depth_n,press,cast,bottle,time,sal,sal2,density,density2,temp,temp2,cond,cond2,fluor,trans,alt,par,cpar,spar,O2_v,O2_v2,potemp,potemp2,O2_ml_L1,O2_ml_L2,bottle_nuts,PO4,NO2,NO2_NO3,NH4,SiO4,Fo,Fa,Fo_Fa,chl_a,phaeo,dFe,cast_tmctd,lat_tmctd,lon_tmctd,bottle_tmctd,depth_tmctd,date_tmctd,time_tmctd,Bsi,PON,POC,filter_code_0_4micron,filter_id_0_4micron,vol_filt_0_4micron,Mg_0_4micron,Mg_3sd_0_4micron,Al_0_4micron,Al_3sd_0_4micron,Si_0_4micron,Si_3sd_0_4micron,P_0_4micron,P_3sd_0_4micron,S_0_4micron,S_3sd_0_4micron,Cl_0_4micron,Cl_3sd_0_4micron,K_0_4micron,K_3sd_0_4micron,Ca_0_4micron,Ca_3sd_0_4micron,Ti_0_4micron,Ti_3sd_0_4micron,V_0_4micron,V_3sd_0_4micron,Cr_0_4micron,Cr_3sd_0_4micron,Mn_0_4micron,Mn_3sd_0_4micron,Fe_P_0_4micron,Fe_P_3sd_0_4micron,Ni_0_4micron,Ni_3sd_0_4micron,Cu_0_4micron,Cu_3sd_0_4micron,Zn_0_4micron,Zn_3sd_0_4micron,Br_0_4micron,Br_3sd_0_4micron,Sr_0_4micron,Sr_3sd_0_4micron,Pb_0_4micron,Pb_3sd_0_4micron,prim_prod,prim_prod2,prim_prod3,filter_code_2micron,filter_id_2micron,vol_filt_2micron,Mg_2micron,Mg_err_2micron,Al_2micron,Al_err_2micron,Si_2micron,Si_err_2micron,P_2micron,P_err_2micron,S_2micron,S_err_2micron,Cl_2micron,Cl_err_2micron,K_2micron,K_err_2micron,Ca_2micron,Ca_err_2micron,Ti_2micron,Ti_err_2micron,V_2micron,V_err_2micron,Cr_2micron,Cr_err_2micron,Mn_2micron,Mn_err_2micron,Fe_P_2micron,Fe_P_err_2micron,Ni_2micron,Ni_err_2micron,Cu_2micron,Cu_err_2micron,Zn_2micron,Zn_err_2micron,Br_2micron,Br_err_2micron,Sr_2micron,Sr_err_2micron,Pb_2micron,Pb_err_2micron,hplc_sample_num,hplc_tot_vol_mL,hplc_tot_vol_L,hplc_vol_90pcnt_acetone,hplc_vol_CTX,hplc_vol_extract_uL,hplc_vol_extract_mL,hplc_inject_vol_sample,hplc_buff_vol,hplc_samp_buff_vol,hplc_vol_inj_samp_bot,hplc_buff_dil_factor,hplc_chl_c3,hplc_peri,hplc_but19,hplc_fuco,hplc_hex19,hplc_allo,hplc_cantha,hplc_chla_allo,hplc_chla,hplc_chla_epi,hplc_chla_sum,hplc_chl_c3_slope,hplc_peri_slope,hplc_but19_slope,hplc_fuco_slope,hplc_hex19_slope,hplc_allo_slope,hplc_cantha_slope,hplc_chla_slope,hplc_jeff_chl_c3,hplc_jeff_peri,hplc_jeff_19but,hplc_jeff_fuco,hplc_jeff_19hex,hplc_jeff_allo,hplc_jeff_cantha,hplc_jeff_chla,hplc_fluor_chl_a,hplc_fluor_phaeo_a
1,20120106,-72.181833,-159.01633,150,152.669,2,9,2253,34.3733,34.384,27.5992,27.6078,0.0274,0.0268,2.865802,2.86656,0.0545,98.3544,98.6,0.37681,0.017274,2181.4,1.7666,1.7414,0.0218,0.0213,5.07269,5.17777,11,2.18,-0.0263,32.4,-0.0737,65.6,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
1,20120106,-72.181833,-159.01633,200,202.487,2,8,2253,34.5487,34.5607,27.6786,27.6891,1.0701,1.0575,2.970591,2.970447,-0.0012,98.5406,98.61,0.067389,0.003096,2176.6,1.6096,1.5677,1.0608,1.0483,4.30802,4.36407,12,2.21,-0.033,33.5,-0.0733,75.4,nd,nd,nd,nd,nd,0.1755,2,-72.182,-159.0165,7,200,20120106,2342,nd,nd,nd,1,7,4.2,2.17,0.96,1.68,0.46,22.46,0.39,4.57,0.25,nd,nd,3.42,0.29,nd,nd,1.59,0.19,0.18,0.16,nd,nd,nd,nd,nd,nd,1.09,0.11,nd,nd,0.24,0.07,nd,nd,0.5,0.07,nd,nd,nd,nd,nd,nd,nd,50,6,4.2,7.3,1.55,3.52,0.75,110.48,0.89,1.63,0.36,1.81,0.28,107.57,1.35,3.63,0.23,4.96,0.32,0.22,0.26,nd,nd,0.09,0.13,nd,nd,0.45,0.11,nd,nd,0.38,0.11,0.07,0.14,1.03,0.11,0.11,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
1,20120106,-72.181833,-159.01633,284,283.64,2,7,2253,34.7002,34.7138,27.7543,27.7652,1.7202,1.7197,3.042447,3.043477,-0.0112,98.5867,98.61,0,0,2041.1,1.5274,1.4818,1.7054,1.7049,3.91094,3.96726,13,2.21,-0.0335,33.4,-0.0939,82.1,nd,nd,nd,nd,nd,0.2614,2,-72.182,-159.0165,6,280,20120106,2342,nd,nd,nd,1,1,3.6,2.84,1.12,2.64,0.53,24.5,0.44,4.89,0.29,nd,nd,1.85,0.27,nd,nd,1.53,0.23,0.26,0.2,nd,nd,nd,nd,nd,nd,0.56,0.1,nd,nd,0.37,0.08,0.08,0.1,0.63,0.08,nd,nd,0.03,0.06,nd,nd,nd,1,6,3.6,7.84,1.64,2.58,0.74,38.15,0.58,nd,nd,5.55,0.31,130.3,1.59,2.86,0.22,4.92,0.32,nd,nd,nd,nd,nd,nd,nd,nd,1.09,0.13,0.06,0.08,0.35,0.11,0.12,0.14,0.92,0.11,0.15,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
1,20120106,-72.181833,-159.01633,300,302.516,2,6,2253,34.7041,34.7171,27.758,27.7684,1.7143,1.7147,3.043101,3.044159,-0.0044,98.6,98.61,0,0,1986.3,1.5267,1.4823,1.6985,1.6989,3.91948,3.97796,14,2.23,-0.0405,33.3,-0.0711,83.4,nd,nd,nd,nd,nd,0.2609,2,-72.182,-159.0165,5,300,20120106,2342,nd,nd,nd,1,10,4.3,232.9,3.97,9.93,1.4,28.32,0.81,2.34,0.71,146.35,1.07,791.84,5.07,40.58,0.54,15.61,0.38,0.87,0.21,nd,nd,nd,nd,nd,nd,0.61,0.09,nd,nd,0.3,0.07,0.16,0.09,6.53,0.07,0.51,0.14,0.04,0.08,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
1,20120106,-72.181833,-159.01633,400,403.433,2,5,2253,34.7233,34.7365,27.7813,27.7919,1.6144,1.6145,3.040494,3.041541,-0.0128,98.6193,98.61,0,0,1914.8,1.5249,1.4814,1.5933,1.5933,3.97481,4.03928,15,2.19,-0.0396,32.9,-0.0639,88.2,nd,nd,nd,nd,nd,0.2825,2,-72.182,-159.0165,4,400,20120106,2342,nd,nd,nd,1,9,4.2,2.39,0.99,1.96,0.47,19.51,0.38,4.41,0.26,nd,nd,3.91,0.3,nd,nd,1.25,0.2,0.47,0.19,nd,nd,nd,nd,nd,nd,0.54,0.08,0.05,0.05,0.3,0.07,nd,nd,0.51,0.07,nd,nd,nd,nd,nd,nd,nd,9,6,4.2,nd,nd,2.4,0.65,43.74,0.56,nd,nd,nd,nd,22.54,0.63,0.5,0.18,2.64,0.29,0.16,0.24,nd,nd,nd,nd,nd,nd,0.61,0.11,0.04,0.07,0.24,0.1,nd,nd,0.24,0.11,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
1,20120106,-72.181833,-159.01633,500,503.729,2,3,2253,34.729,34.7422,27.7944,27.805,1.5031,1.5026,3.03577,3.036771,-0.0164,98.6353,98.61,0,0,1663.3,1.5151,1.4723,1.4767,1.4763,4.00554,4.06654,16,2.21,-0.0517,32.8,-0.132,92.4,nd,nd,nd,nd,nd,0.2937,2,-72.182,-159.0165,3,500,20120106,2342,nd,nd,nd,1,2,2.8,nd,nd,3.29,0.69,9.09,0.45,5.98,0.38,nd,nd,3.13,0.38,nd,nd,2.26,0.31,0.53,0.27,nd,nd,nd,nd,nd,nd,1.13,0.14,nd,nd,0.42,0.11,0.12,0.14,0.98,0.11,nd,nd,0.04,0.07,nd,nd,nd,2,6,2.8,4.08,2.28,3.28,0.98,6.54,0.58,nd,nd,nd,nd,182.32,2.16,4.22,0.33,6.66,0.48,0.34,0.38,nd,nd,0.23,0.2,nd,nd,0.73,0.16,nd,nd,0.44,0.16,nd,nd,0.8,0.17,0.19,0.23,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
1,20120106,-72.181833,-159.01633,600,604.387,2,2,2253,34.7302,34.7433,27.8025,27.8131,1.4086,1.4086,3.032156,3.033195,-0.0177,98.6262,98.61,0,0,1832.9,1.4999,1.4581,1.377,1.377,4.00926,4.07453,17,2.19,-0.0405,33,-0.0481,96,nd,nd,nd,nd,nd,0.2958,2,-72.182,-159.0165,2,600,20120106,2342,nd,nd,nd,1,5,4.1,4.08,1.08,1.84,0.48,10.12,0.33,3.72,0.26,2.78,0.21,69.18,1.05,1.38,0.15,2.46,0.21,0.19,0.18,nd,nd,0.12,0.09,nd,nd,1.19,0.11,nd,nd,0.25,0.07,nd,nd,0.67,0.07,nd,nd,nd,nd,nd,nd,nd,5,6,4.1,2.89,1.49,2.16,0.68,37.52,0.54,nd,nd,nd,nd,33.61,0.76,0.9,0.2,2.31,0.31,0.34,0.28,nd,nd,nd,nd,0.08,0.11,0.93,0.13,0.09,0.08,0.39,0.12,nd,nd,0.45,0.13,0.12,0.17,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
1,20120106,-72.181833,-159.01633,700,703.999,2,1,2253,34.7299,34.7432,27.8081,27.8187,1.3329,1.3332,3.029991,3.031063,-0.0086,98.6193,98.61,0,0,1445.5,1.4844,1.4427,1.2959,1.2962,4.01,4.07026,18,2.22,-0.039,33.1,-0.051,98.8,nd,nd,nd,nd,nd,0.301,2,-72.182,-159.0165,1,700,20120106,2342,nd,nd,nd,1,4,4.4,2.53,0.99,1.88,0.45,9.93,0.31,4.43,0.25,nd,nd,19.99,0.56,0.62,0.12,3.98,0.23,0.27,0.17,nd,nd,nd,nd,nd,nd,0.51,0.08,nd,nd,0.3,0.07,nd,nd,0.52,0.07,nd,nd,0.03,0.06,nd,nd,nd,4,6,4.4,nd,nd,2.74,0.58,43.94,0.53,nd,nd,nd,nd,7.39,0.4,0.3,0.16,1.6,0.26,0.37,0.25,nd,nd,0.09,0.12,nd,nd,0.94,0.11,nd,nd,0.3,0.1,nd,nd,0.37,0.11,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
2,20120107,-73.378667,-165.09967,1,0.952,3,23,1904,33.6715,33.6817,27.0817,27.09,-1.1468,-1.1467,2.708744,2.709498,0.098,96.5888,72.68,235.92,47.207,499.77,2.2678,2.2605,-1.1468,-1.1467,7.31493,7.42937,39,1.89,0.183,29.3,0.3,55.7,1.7,0.895,1.899,0.35,0.09,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.74,5.31,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.41,30.14,723.3,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.352765,0.091573
2,20120107,-73.378667,-165.09967,10,10.266,3,21,1904,33.6787,33.6911,27.0875,27.0975,-1.1439,-1.1414,2.709936,2.711044,0.0996,96.6049,98.61,100.06,19.645,509.34,2.262,2.2572,-1.1441,-1.1416,7.29217,7.42588,38,1.86,0.16,29.2,0.288,55.8,1.6,0.85,1.882,0.33,0.09,0.441,4,-73.3783,-165.0883,12,10,20120107,1955,nd,0.67,3.98,1,11,4,3.12,1.06,2.26,0.46,nd,nd,7.21,0.28,nd,nd,8.26,0.4,nd,nd,4.33,0.24,nd,nd,nd,nd,nd,nd,nd,nd,0.72,0.09,nd,nd,0.26,0.08,0.16,0.09,0.63,0.07,nd,nd,nd,nd,0.39,nd,nd,11,6,4,5.42,1.44,2.63,0.69,79.3,0.74,5.22,0.35,nd,nd,17.07,0.58,1.27,0.19,3.22,0.29,nd,nd,nd,nd,0.17,0.13,nd,nd,0.4,0.1,0.07,0.07,0.37,0.11,nd,nd,0.28,0.11,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.328663,0.093334
2,20120107,-73.378667,-165.09967,20,20.24,3,19,1904,33.8135,33.7835,27.1985,27.1727,-1.1938,-1.1518,2.716125,2.717393,0.0834,96.7499,98.6,59.677,11.851,503.59,2.1812,2.2111,-1.1942,-1.1522,7.07073,7.31412,37,1.91,0.102,29.6,0.261,56,1.49,0.769,1.938,0.32,0.07,0.2247,4,-73.3783,-165.0883,11,20,20120107,1955,nd,0.67,6.01,1,23,4,2.84,1.01,1.97,0.43,nd,nd,7.64,0.27,nd,nd,1.32,0.24,nd,nd,2.75,0.22,0.3,0.18,nd,nd,nd,nd,nd,nd,0.38,0.08,0.06,0.05,0.32,0.08,0.11,0.09,0.52,0.07,nd,nd,nd,nd,0.37,nd,nd,23,6,4,4.04,1.45,2.29,0.7,72.1,0.71,3.98,0.35,nd,nd,9.72,0.49,2.64,0.22,2.09,0.31,nd,nd,nd,nd,0.11,0.14,nd,nd,0.8,0.12,nd,nd,0.26,0.11,nd,nd,0.61,0.12,0.1,0.15,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.315955,0.065828
2,20120107,-73.378667,-165.09967,30,30.264,3,18,1904,34.0817,34.0861,27.4246,27.4278,-1.453,-1.443,2.714654,2.715795,0.3209,95.7564,98.58,37.37,7.5233,496.72,2.0706,2.0679,-1.4536,-1.4437,6.61009,6.7122,36,1.87,0.0794,30,0.237,55.8,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
2,20120107,-73.378667,-165.09967,40,40.604,3,16,1904,34.1245,34.145,27.4615,27.4786,-1.5241,-1.5395,2.712329,2.712531,0.2862,96.5594,67.22,22.627,4.598,492.11,2.0388,2.0309,-1.525,-1.5404,6.46894,6.55913,35,1.92,0.0689,30.3,0.244,56.1,1.65,0.885,1.864,0.34,0.1,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.54,4.61,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.39,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.335236,0.104137
2,20120107,-73.378667,-165.09967,50,50.765,3,15,1904,34.1503,34.161,27.4836,27.4923,-1.5636,-1.5634,2.711389,2.712179,0.2791,96.9859,38.86,14.881,3.0123,494.02,2.0184,2.0127,-1.5647,-1.5644,6.3977,6.49655,34,1.92,0.0762,30,0.19,56,nd,nd,nd,nd,nd,0.1171,4,-73.3783,-165.0883,10,50,20120107,1955,nd,nd,nd,1,13,2.5,nd,nd,3.23,0.73,nd,nd,10.04,0.43,nd,nd,2.34,0.4,nd,nd,1.92,0.33,nd,nd,nd,nd,nd,nd,nd,nd,0.57,0.13,nd,nd,0.36,0.12,nd,nd,1,0.13,nd,nd,nd,nd,nd,nd,nd,13,6,2.5,6.55,2.34,3.28,1.09,73.16,0.94,3.98,0.54,nd,nd,24.77,0.91,1.27,0.31,3.54,0.49,nd,nd,nd,nd,nd,nd,nd,nd,0.61,0.17,0.1,0.13,0.39,0.18,0.17,0.23,0.31,0.19,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
2,20120107,-73.378667,-165.09967,60,60.236,3,14,1904,34.163,34.1723,27.4949,27.5026,-1.5956,-1.6016,2.710089,2.710264,0.4008,96.9532,9.65,10.475,2.0958,499.81,2.0035,1.9989,-1.5969,-1.6029,6.34949,6.44515,33,1.93,0.0775,30.1,0.124,56.1,2.19,1.2,1.825,0.43,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.6,2.66,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.4,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.433835,0.161925
2,20120107,-73.378667,-165.09967,70,70.489,3,13,1904,34.1757,34.1855,27.503,27.5111,-1.5216,-1.5245,2.71761,2.718076,0.3416,97.2277,98.58,6.8596,1.3468,509.34,1.9841,1.9783,-1.5231,-1.526,6.25428,6.35168,32,1.95,0.0755,30.2,0.111,56.4,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
2,20120107,-73.378667,-165.09967,80,80.571,3,12,1904,34.1979,34.1985,27.5176,27.5195,-1.4117,-1.455,2.728791,2.725239,0.5246,97.1346,98.58,4.5629,0.86969,524.66,1.9592,1.9587,-1.4135,-1.4568,6.13119,6.28646,31,2.01,0.0617,30.6,0.0916,57.3,3.08,1.72,1.791,0.6,0.26,0.0668,4,-73.3783,-165.0883,9,80,20120107,1955,nd,0.54,0.94,1,14,3.75,4.07,1.17,2.03,0.5,1.04,0.29,6.96,0.3,2.82,0.23,34.69,0.78,0.85,0.15,2.73,0.23,0.39,0.19,nd,nd,0.13,0.1,nd,nd,0.48,0.09,0.05,0.05,0.31,0.08,0.1,0.1,0.65,0.08,nd,nd,nd,nd,0.28,nd,nd,14,6,3.75,18.81,1.93,3.21,0.85,66.89,0.75,2.82,0.43,14.83,0.38,153.16,1.74,4.08,0.26,6.73,0.37,0.3,0.3,nd,nd,nd,nd,0.08,0.13,0.87,0.14,nd,nd,0.31,0.12,0.2,0.16,0.75,0.13,0.15,0.19,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.595976,0.257947
2,20120107,-73.378667,-165.09967,100,101.053,3,10,1904,34.2889,34.2801,27.5724,27.5668,-0.8763,-0.9162,2.781018,2.777033,0.375,97.8927,98.58,2.0527,0.37403,548.81,1.8619,1.8429,-0.8791,-0.919,5.58685,5.71324,30,2.01,0.0132,32.2,-0.0465,61.7,nd,nd,nd,nd,nd,0.0936,4,-73.3783,-165.0883,8,100,20120107,1955,nd,nd,nd,1,15,4.1,2.62,1.03,1.92,0.45,1.38,0.26,6.13,0.26,nd,nd,20.12,0.57,0.55,0.13,1.77,0.21,nd,nd,nd,nd,0.11,0.09,nd,nd,0.32,0.08,0.04,0.05,0.24,0.08,0.07,0.09,0.61,0.07,nd,nd,nd,nd,0.1,nd,nd,15,6,4.1,4,1.4,1.79,0.65,52.04,0.6,1.69,0.32,nd,nd,27.96,0.7,0.98,0.19,1.67,0.29,nd,nd,nd,nd,0.1,0.13,nd,nd,0.46,0.11,nd,nd,0.22,0.11,nd,nd,0.5,0.11,0.09,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
2,20120107,-73.378667,-165.09967,150,151.47,3,9,1904,34.44,34.4504,27.6292,27.6432,0.4587,0.3592,2.907492,2.899799,0.0419,98.4877,98.6,0.3258,0.05847,557.21,1.7067,1.6739,0.4526,0.3533,4.77837,4.85589,29,2.11,-0.0245,32.9,-0.0891,71.9,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
2,20120107,-73.378667,-165.09967,200,202.314,3,8,1904,34.5572,34.5636,27.6802,27.6874,1.1471,1.1166,2.977877,2.975749,-0.0096,98.5652,98.61,0.052592,0.009504,553.38,1.5944,1.5553,1.1377,1.1072,4.21709,4.29687,28,2.14,-0.0309,33.6,-0.0404,78.7,nd,nd,nd,nd,nd,0.2341,4,-73.3783,-165.0883,7,200,20120107,1955,nd,nd,nd,1,16,4,3.09,1.12,1.68,0.48,2.96,0.29,4.1,0.27,2.31,0.22,36.04,0.76,0.8,0.14,3.25,0.23,nd,nd,nd,nd,nd,nd,nd,nd,0.42,0.09,nd,nd,0.3,0.07,nd,nd,0.57,0.07,0.07,0.1,0.04,0.05,nd,nd,nd,16,6,4,nd,nd,2.25,0.63,30.99,0.5,nd,nd,nd,nd,29.15,0.72,0.81,0.18,1.92,0.29,0.31,0.27,nd,nd,0.34,0.14,nd,nd,0.64,0.12,nd,nd,0.39,0.11,nd,nd,0.64,0.12,0.29,0.18,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
